"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","SE",69166,"3","2011","10",85462,71768,0,0,,,,,,,,,0,0,0,0,0,,550,,0,786,0,,12908,,"3","3","NA","1","1","1","1","1","1","1","1","4","2097.03","3","NA","2","1","2","2","1","2","6","2","1","NA","1092.24","593.46","NA","1","1",,"3",2,,,,,
"2011","SE",69169,"2","2011","9",72946,59574,0,0,,,,,,,,,0,562,9751,0,0,,0,,0,0,0,,13372,,"3","3","NA","1","1","1","1","1","1","1","1","5","5242.57","3","NA","2","2","2","2","1","2","4","2","1","NA","1092.24","1038.24","NA","1","1",,"3",1.8,,,,,
"2011","SE",69171,"4","2011","30",96652,75461,0,0,,,,,,,,,0,10266,0,0,0,,719,,0,1084,0,,20107,,"3","3","NA","1","1","1","1","1","1","1","1","4","4194.06","3","NA","2","2","2","2","1","2","4","2","1","NA","1092.24","440.69","NA","1","1",,"3",2,,,,,
"2011","SE",69178,"3","2011","51",66080,55125,0,0,,,,,,,,,0,2502,0,0,5421,,215,,12,0,0,,10954,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","2","3","2","2","2","2","1","2","6","2","1","NA","NA","880.12","NA","1","1",,"3",1.8,,,,,
"2011","SE",69214,"3","2011","12",66680,52993,0,0,,,,,,,,,0,0,0,0,0,,581,,0,917,0,,12770,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","978.47","593.46","NA","1","1",,"3",1.8,,,,,
"2011","SE",69239,"2","2011","43",90510,-9782,0,0,,,,,,,,,0,537,0,0,0,,50,,0,4098,0,,96195,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","1","2","1","2","4","2","1","NA","848.25","1124.85","NA","1","1",,"3",2,,,,,
"2011","SE",69250,"3","2011","12",31803,26861,0,0,,,,,,,,,0,964,0,0,1169,,93,,0,582,0,,4360,,"3","3","NA","1","1","1","1","1","1","1","1","3","3145.54","2","NA","2","2","2","2","4","2","4","2","1","NA","696","619.36","NA","1","1",,"3",1.8,,,,,
"2011","SE",69256,"3","2011","13",89650,82279,0,0,,,,,,,,,0,0,0,0,0,,353,,0,967,0,,6405,,"3","3","3","1","1","1","1","1","1","1","1","5","1048.51","2","NA","2","2","2","2","4","2","2","2","1","608.14","NA","391.1","NA","1","1",,"3",2,,,,,
"2011","SE",69264,"3","2011","9",70141,56392,0,0,,,,,,,,,0,13971,0,0,0,,280,,0,0,0,,13749,,"3","3","NA","1","1","1","1","1","1","1","1","3","4194.06","2","2","2","2","2","1","1","2","4","2","1","NA","848.25","375.79","NA","1","1",,"3",1.8,,,,,
"2011","SE",69295,"1","2011","10",58342,49271,0,0,,,,,,,,,0,0,0,0,0,,2046,,0,1147,0,,7924,,"3","3","3","1","1","1","1","1","1","1","1","6","2097.03","3","NA","2","1","2","2","2","1","6","2","1","NA","981.3","622.5","NA","1","1",,"3",1.8,,,,,
"2011","SE",69302,"3","2011","25",84650,69261,0,0,,,,,,,,,0,0,0,0,0,,2,,0,665,0,,14723,,"3","3","3","1","1","1","1","1","1","1","1","4","1677.62","3","NA","2","2","2","2","1","3","3","2","1","NA","978.47","573.96","NA","1","1",,"3",2,,,,,
"2011","SE",69313,"2","2011","10",51609,47825,0,0,,,,,,,,,0,8145,0,0,0,,0,,17,536,0,,3249,,"3","3","NA","1","1","1","1","1","1","1","1","4","2621.29","3","NA","2","2","2","2","1","2","5","2","1","NA","848.25","794.67","0","1","1",,"3",1.8,,,,,
"2011","SE",69330,"1","2011","8",103401,90869,0,0,,,,,,,,,0,0,0,0,0,,27,,0,642,0,,11891,,"3","3","NA","1","1","1","1","1","1","1","1","4","20970.3","3","NA","2","2","2","2","1","2","6","2","1","NA","719.18","375.79","NA","1","1",,"3",2,,,,,
"2011","SE",69339,"4","2011","17",31946,18861,0,0,,,,,,,,,0,0,0,0,0,,1798,,0,312,0,,12773,,"3","1","3","1","1","1","1","1","1","1","1","4","2097.03","3","3","2","2","2","2","1","3","3","2","1","NA","1092.24","646.72","NA","1","1",,"3",1.8,,,,,
"2011","SE",69362,"4","2011","22",30158,19590,0,0,,,,,,,,,0,6655,0,0,0,,0,,0,910,0,,9659,,"3","3","3","1","1","NA","1","1","1","1","3","6","2621.29","3","2","2","2","2","1","1","3","6","2","1","482.32","978.47","410.6","NA","1","1",,"3",1.8,,,,,
"2011","SE",69396,"3","2011","10",60316,51620,0,0,,,,,,,,,0,2166,0,0,2865,,0,,0,206,0,,8490,,"3","3","3","1","1","1","1","1","1","1","3","5","4194.06","3","3","1","2","2","2","1","2","6","2","1","NA","848.25","422.76","NA","1","1",,"3",1.8,,,,,
"2011","SE",69403,"3","2011","11",101041,88322,0,0,,,,,,,,,0,0,0,0,0,,9296,,0,62,0,,12657,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","3","2","1","2","2","1","2","6","2","1","NA","848.25","545.12","NA","1","1",,"3",1.8,,,,,
"2011","SE",69404,"1","2011","20",84506,71658,0,0,,,,,,,,,0,0,0,0,0,,513,,0,0,0,,12848,,"3","3","NA","1","1","1","1","1","1","1","1","6","4194.06","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","699.36","NA","1","1",,"3",1.8,,,,,
"2011","SE",69414,"3","2011","10",79373,23577,0,0,,,,,,,,,0,890,0,0,0,,639,,7,3922,0,,51874,,"3","3","NA","1","1","1","1","1","1","1","1","4","2097.03","3","NA","2","1","2","2","1","2","5","2","1","NA","1092.24","599.86","0","1","1",,"3",2,,,,,
"2011","SE",69427,"1","2011","15",67250,50699,0,0,,,,,,,,,0,4336,0,0,0,,0,,0,0,0,,16551,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","978.47","1412.56","NA","1","1",,"3",2,,,,,
"2011","SE",69448,"3","2011","17",70062,59728,0,0,,,,,,,,,0,0,0,0,0,,0,,0,209,0,,10125,,"3","3","3","1","1","1","1","1","1","1","1","6","1258.22","3","NA","2","2","2","2","1","2","6","2","1","NA","978.47","691.91","NA","1","1",,"3",2,,,,,
"2011","SE",69449,"3","2011","30",73137,56174,0,0,,,,,,,,,0,2618,0,3163,1903,,1870,,230,1308,0,,15656,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","2","2","6","2","1","NA","837.55","880.12","NA","1","1",,"3",1.8,,,,,
"2011","SE",69458,"3","2011","13",106594,67373,0,0,,,,,,,,,0,1195,0,1229,1295,,0,,0,5017,0,,34204,,"3","3","NA","1","1","1","1","1","1","1","2","2","NA","2","3","2","2","2","2","1","1","3","2","1","NA","1092.24","709.53","NA","1","1",,"3",1.8,,,,,
"2011","SE",69463,"3","2011","17",48813,38977,0,0,,,,,,,,,0,0,0,0,0,,425,,0,460,0,,9377,,"3","3","3","1","1","1","1","1","1","1","1","6","2097.03","3","NA","2","2","2","2","1","2","6","2","1","NA","978.47","510.21","NA","1","1",,"3",1.8,,,,,
"2011","SE",69521,"3","2011","9",46457,33197,0,0,,,,,,,,,0,0,0,0,0,,359,,0,297,0,,12963,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","3","6","2","1","NA","848.25","691.91","NA","1","1",,"3",1.8,,,,,
"2011","SE",69526,"1","2011","13",41299,36023,0,0,,,,,,,,,0,1471,0,0,0,,0,,0,0,0,,5277,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2097.03","2","NA","2","2","2","2","4","2","4","2","1","NA","848.25","599.86","NA","1","1",,"3",1.8,,,,,
"2011","SE",69531,"3","2011","12",94821,83283,0,0,,,,,,,,,0,5103,0,0,0,,4,,9,478,0,,11060,,"3","3","NA","1","1","NA","1","1","1","1","1","4","1572.77","3","3","2","2","2","2","4","2","3","2","1","NA","837.55","760.07","NA","1","1",,"3",1.8,,,,,
"2011","SE",69532,"1","2011","25",46482,10409,0,0,,,,,,,,,0,2782,0,0,0,,0,,0,1559,0,,34514,,"3","3","3","1","1","1","1","1","1","1","1","4","524.26","3","NA","1","2","2","2","1","1","6","2","1","NA","848.25","370.02","NA","1","1",,"3",2,,,,,
"2011","SE",69535,"2","2011","34",75991,67060,0,0,,,,,,,,,0,0,0,0,0,,59,,0,1202,0,,7729,,"3","3","NA","1","1","1","1","1","1","1","1","6","2097.03","3","NA","2","2","2","1","1","2","6","2","1","NA","978.47","817.95","NA","1","1",,"3",2,,,,,
"2011","SE",69538,"3","2011","20",84968,52356,0,0,,,,,,,,,0,105,0,0,3775,,0,,0,0,0,,32613,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","1","2","1","2","6","2","1","NA","978.47","622.5","NA","1","1",,"3",2,,,,,
"2011","SE",69546,"3","2011","15",63882,55298,0,0,,,,,,,,,0,19507,0,0,0,,390,,0,187,0,,8398,,"3","3","NA","1","1","1","1","1","1","1","1","6","3669.8","3","NA","2","2","1","2","1","2","4","2","1","NA","1092.24","615.27","0","1","1",,"3",1.8,,,,,
"2011","SE",69549,"2","2011","33",75410,48793,0,0,,,,,,,,,0,8190,0,0,0,,19040,,0,2895,0,,23721,,"3","3","NA","1","1","2","1","1","1","1","1","4","2097.03","3","3","2","2","2","1","1","2","6","2","1","NA","978.47","545.12","0","1","1",,"3",2,,,,,
"2011","SE",69556,"2","2011","15",52551,22513,0,0,,,,,,,,,0,0,0,0,0,,97,,0,921,0,,29116,,"3","3","NA","1","1","1","1","1","1","1","1","6","1258.22","3","3","2","2","2","2","1","2","5","2","1","NA","1092.24","499.09","NA","1","1",,"3",2,,,,,
"2011","SE",69581,"3","2011","70",48191,47953,0,0,,,,,,,,,0,0,0,0,0,,5716,,0,7,0,,231,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","5","2","1","1027.54","NA","1124.85","NA","1","1",,"3",1.8,,,,,
"2011","SE",69588,"3","2011","23",100584,82063,0,0,,,,,,,,,0,0,0,0,0,,88,,0,0,0,,18522,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","4","2","6","2","1","NA","1092.24","615.27","0","1","1",,"3",1.8,,,,,
"2011","SE",69608,"3","2011","13",28111,-33111,0,0,,,,,,,,,0,286,0,0,0,,797,,0,4529,0,,56694,,"3","3","NA","1","1","1","1","1","1","1","1","6","5242.57","3","3","2","2","2","2","1","2","6","2","1","NA","1092.24","834.93","NA","1","1",,"3",1.8,,,,,
"2011","SE",69610,"2","2011","9",41439,28458,0,0,,,,,,,,,0,1272,0,0,0,,7,,0,381,0,,12600,,"3","3","NA","1","1","1","1","1","1","1","1","4","943.66","1","3","2","2","2","2","1","2","3","2","1","NA","978.47","607.09","NA","1","1",,"3",1.8,,,,,
"2011","SE",69631,"4","2011","12",51368,51234,0,0,,,,,,,,,0,1499,0,0,0,,3887,,5655,64,0,,70,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","4","2","6","2","1","NA","848.25","880.12","NA","1","1",,"3",1.8,,,,,
"2011","SE",69673,"4","2011","22",84638,63547,0,0,,,,,,,,,0,34,0,0,0,,25,,0,2168,0,,18923,,"3","3","3","1","1","2","1","1","1","1","1","6","838.81","1","NA","2","2","2","2","1","2","3","2","1","262.13","524.68","485.99","NA","1","1",,"3",2,,,,,
"2011","SE",69684,"1","2011","21",66397,53202,0,0,,,,,,,,,0,461,0,0,0,,43,,0,704,0,,12491,,"3","3","NA","1","1","1","1","1","1","1","1","5","838.81","3","NA","2","2","2","2","4","2","5","2","1","NA","1092.24","1038.24","NA","1","1",,"3",1.8,,,,,
"2011","SE",69687,"2","2011","18",51658,48783,0,0,,,,,,,,,0,0,0,0,0,,164,,0,0,0,,2875,,"3","3","NA","1","1","1","1","1","1","1","1","4","2097.03","2","3","2","2","2","2","1","2","3","2","1","NA","NA","619.78","NA","1","1",,"3",1.8,,,,,
"2011","SE",69698,"1","2011","58",38681,23109,0,0,,,,,,,,,0,0,0,0,0,,248,,0,0,0,,15572,,"3","3","NA","1","1","1","1","1","1","1","1","6","1258.22","3","3","2","2","2","2","1","2","6","2","1","NA","981.3","1068.44","NA","1","1",,"3",1.8,,,,,
"2011","SE",69701,"3","2011","9",47186,21253,0,0,,,,,,,,,0,858,0,0,0,,238,,0,1282,0,,24651,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","848.25","593.46","NA","1","1",,"3",1.6,,,,,
"2011","SE",69712,"4","2011","50",39066,31138,0,0,,,,,,,,,0,2162,0,2223,2342,,0,,0,1040,0,,6888,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","3","5","1","1","NA","848.25","692.96","NA","1","1",,"3",1.8,,,,,
"2011","SE",69750,"3","2011","10",40008,36227,0,0,,,,,,,,,0,1570,0,0,0,,18,,114,416,0,,3365,,"NA","3","3","1","1","1","1","1","1","1","1","4","2097.03","3","3","2","2","2","2","4","2","6","2","1","NA","848.25","549.32","NA","3","1",,"3",1.8,,,,,
"2011","SE",69766,"3","2011","9",70566,58924,0,0,,,,,,,,,0,932,0,37,0,,28,,37,0,0,,11643,,"3","3","3","1","1","1","1","1","1","1","1","6","1572.77","2","3","2","2","2","2","1","2","6","2","1","NA","719.18","970.3","NA","1","1",,"3",1.8,,,,,
"2011","SE",69781,"1","2011","38",64079,19530,0,0,,,,,,,,,0,1102,0,0,0,,111,,28,1551,0,,42998,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","5","2","1","NA","1092.24","699.36","NA","1","1",,"3",2,,,,,
"2011","SE",69803,"2","2011","19",30874,-6625,0,0,,,,,,,,,0,0,0,0,0,,2440,,0,3076,0,,34422,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2621.29","3","NA","2","2","2","2","1","2","5","2","1","NA","848.25","1032.47","0","1","1",,"3",2,,,,,
"2011","SE",69804,"3","2011","38",38915,33898,1262,1262,,,,,,,,,1262,325,0,0,0,,60,,0,0,0,,5017,,"3","3","3","1","1","1","1","1","1","1","3","3","1572.77","3","2","2","2","2","2","1","2","5","2","1","NA","848.25","1038.24","NA","1","1",,"3",2,,,,,
"2011","SE",69808,"1","2011","12",76142,60309,0,0,,,,,,,,,0,0,0,0,0,,636,,0,0,0,,15833,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","1","NA","2","2","2","2","1","2","1","2","1","337.41","848.25","717.18","NA","1","1",,"3",2,,,,,
"2011","SE",69815,"2","2011","10",25320,13752,0,0,,,,,,,,,0,419,0,0,0,,4,,0,1034,0,,10535,,"3","3","NA","1","1","1","1","1","1","1","3","5","NA","3","1","2","2","2","2","1","2","6","2","1","NA","1092.24","1017.06","NA","1","1",,"3",1.8,,,,,
"2011","SE",69817,"4","2011","20",29779,20950,0,0,,,,,,,,,0,0,0,0,1582,,80,,0,0,0,,8829,,"3","3","NA","1","1","1","1","1","1","1","1","6","2097.03","3","NA","2","2","2","1","1","2","6","2","1","NA","981.3","670","NA","1","1",,"3",2,,,,,
"2011","SE",69852,"4","2011","15",7258,-21991,0,0,,,,,,,,,0,0,0,0,0,,76,,0,0,0,,29250,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","5","2","1","NA","848.25","799.07","NA","1","1",,"3",1.8,,,,,
"2011","SE",69866,"3","2011","14",39421,28982,0,0,,,,,,,,,0,2532,0,0,2898,,0,,0,468,0,,9972,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","3","6","2","1","NA","NA","743.4","NA","1","1",,"3",1.8,,,,,
"2011","SE",69874,"1","2011","9",71422,56404,0,0,,,,,,,,,0,627,0,0,0,,4,,45,443,0,,14574,,"NA","3","3","1","1","1","1","1","1","1","1","4","1048.51","3","3","2","2","2","2","4","2","5","2","1","NA","848.25","1038.24","NA","1","1",,"3",1.8,,,,,
"2011","SE",69893,"3","2011","40",42384,39285,0,0,,,,,,,,,0,1623,0,0,0,,19,,1,174,0,,2925,,"3","3","3","1","1","2","1","1","1","1","1","5","2097.03","2","NA","2","2","2","2","1","2","5","2","1","NA","981.3","1412.56","NA","1","1",,"3",2,,,,,
"2011","SE",69958,"1","2011","8",75680,54428,0,0,,,,,,,,,0,0,0,0,0,,2923,,0,625,0,,20627,,"3","3","NA","1","1","1","1","1","1","1","1","4","2621.29","3","3","2","1","2","2","1","1","6","2","1","NA","848.25","817.95","NA","1","1",,"3",2,,,,,
"2011","SE",69959,"2","2011","18",59749,46597,0,0,,,,,,,,,0,0,0,0,0,,1529,,0,388,0,,12765,,"NA","3","3","1","1","1","1","1","1","1","1","4","NA","3","3","2","2","2","2","4","2","5","2","1","NA","848.25","699.36","NA","1","1",,"3",1.8,,,,,
"2011","SE",69979,"4","2011","18",85562,80016,0,0,,,,,,,,,0,0,0,0,0,,1875,,0,323,0,,5222,,"3","3","NA","1","1","1","1","1","1","1","1","6","1258.22","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","499.09","NA","1","1",,"3",2,,,,,
"2011","SE",70024,"3","2011","69",75124,54607,0,0,,,,,,,,,0,911,157,0,321,,0,,0,760,0,,19756,,"3","3","NA","1","1","1","1","1","1","1","1","5","838.81","3","NA","2","2","2","2","1","2","1","2","1","NA","848.25","494.48","NA","1","1",,"4",2.5,,,,,
"2011","SE",70028,"2","2011","16",58079,35203,0,0,,,,,,,,,0,0,0,0,0,,727,,0,1882,0,,20993,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","1","2","6","1","1","NA","981.3","499.09","NA","1","1",,"4",2.1,,,,,
"2011","SE",70037,"3","2011","38",87325,72769,0,0,,,,,,,,,0,2832,0,0,0,,57,,0,970,0,,13586,,"NA","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","4","2","1","NA","848.25","1068.44","NA","1","1",,"4",2.1,,,,,
"2011","SE",70050,"2","2011","30",55252,49533,0,0,,,,,,,,,0,4389,0,0,0,,0,,0,0,0,,5719,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","981.3","598.28","NA","1","1",,"4",2.3,,,,,
"2011","SE",70077,"4","2011","23",61818,49156,0,0,,,,,,,,,0,1044,0,0,1131,,14,,4,948,0,,11714,,"3","3","NA","1","1","1","1","1","1","1","1","6","1572.77","3","3","2","2","1","2","1","2","6","2","1","NA","848.25","880.12","NA","1","1",,"4",2.1,,,,,
"2011","SE",70079,"3","2011","14",38566,7918,0,0,,,,,,,,,0,1303,0,0,0,,12,,663,2042,0,,28606,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","2","6","2","1","NA","848.25","879.39","NA","1","1",,"4",2.1,,,,,
"2011","SE",70100,"3","2011","24",58250,33731,0,0,,,,,,,,,0,2260,0,0,0,,21,,386,0,0,,24519,,"3","3","NA","1","1","1","1","1","1","1","1","6","1572.77","3","3","2","2","2","2","1","2","6","2","1","NA","1092.24","615.27","NA","1","1",,"4",2.3,,,,,
"2011","SE",70101,"3","2011","50",36997,24505,0,0,,,,,,,,,0,1731,0,0,0,,24,,287,357,0,,12135,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","4","2","6","2","1","NA","848.25","880.12","NA","1","1",,"4",2.1,,,,,
"2011","SE",70108,"3","2011","42",73560,55465,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1644,0,,16451,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1887.33","3","3","2","2","2","2","1","2","6","2","1","NA","848.25","1032.47","0","1","1",,"4",2.1,,,,,
"2011","SE",70112,"2","2011","33",75417,68520,0,0,,,,,,,,,0,2548,0,0,0,,0,,92,406,0,,6492,,"3","3","3","1","1","1","1","1","1","1","1","6","4194.06","3","NA","2","2","2","2","1","2","6","2","1","NA","583.29","1097.79","NA","1","1",,"4",2.3,,,,,
"2011","SE",70123,"4","2011","NA",65408,48596,0,0,,,,,,,,,0,0,0,0,0,,51,,0,522,0,,16290,,"3","3","NA","1","1","1","1","1","1","1","1","5","4194.06","3","NA","2","2","2","1","1","2","6","2","1","NA","978.47","440.69","NA","1","1",,"4",2.1,,,,,
"2011","SE",70129,"2","2011","10",110117,80022,0,0,,,,,,,,,0,35055,0,0,0,,164,,0,3860,0,,26235,,"3","3","3","1","1","1","1","1","1","1","1","4","2097.03","2","NA","2","2","1","2","1","1","6","2","1","NA","719.18","545.12","0","1","1",,"4",2.5,,,,,
"2011","SE",70162,"2","2011","24",56242,44506,0,0,,,,,,,,,0,58,0,0,0,,75,,0,1505,0,,10230,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","2","4","2","1","NA","848.25","615.27","0","1","1",,"4",2.1,,,,,
"2011","SE",70164,"2","2011","15",98750,88642,1079,1079,,,,,,,,,1079,7370,0,0,0,,1101,,11,2330,0,,7778,,"3","3","NA","1","1","1","1","1","1","1","1","6","3145.54","3","NA","2","2","1","2","1","2","6","2","1","NA","NA","652.28","NA","1","1",,"4",2.1,,,,,
"2011","SE",70176,"3","2011","12",23067,-15204,0,0,,,,,,,,,0,894,0,0,0,,473,,3,3442,0,,34829,,"3","3","NA","1","1","1","1","1","1","1","3","6","3145.54","2","3","2","2","2","2","4","2","2","2","1","NA","837.55","712.05","NA","1","1",,"4",1.9,,,,,
"2011","SE",70180,"1","2011","21",80410,57894,0,0,,,,,,,,,0,0,0,0,0,,340,,0,2025,0,,20492,,"3","3","NA","1","1","1","1","1","1","1","1","6","1572.77","3","NA","2","2","2","2","1","2","6","2","1","NA","1092.24","880.12","NA","1","1",,"4",2.5,,,,,
"2011","SE",70208,"3","2011","16",64489,42179,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1432,0,,20879,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","848.25","317.6","NA","1","1",,"4",2.1,,,,,
"2011","SE",70223,"3","2011","14",25015,11303,0,0,,,,,,,,,0,37,0,0,0,,743,,0,1638,0,,12073,,"3","3","NA","1","1","1","1","1","1","1","1","4","1572.77","3","NA","2","2","2","2","2","2","6","2","1","NA","848.25","317.6","NA","1","1",,"4",2.1,,,,,
"2011","SE",70228,"3","2011","23",111355,89393,0,0,,,,,,,,,0,3507,0,0,0,,35,,6,3947,0,,18015,,"3","3","NA","1","1","1","1","1","1","1","1","6","5242.57","3","NA","2","2","1","2","1","2","6","2","1","NA","848.25","479.59","0","1","1",,"4",2.1,,,,,
"2011","SE",70252,"2","2011","22",74355,54826,0,0,,,,,,,,,0,0,0,0,0,,49,,0,1349,0,,18179,,"3","3","NA","1","1","1","1","1","1","1","1","6","5242.57","2","NA","2","2","2","2","1","1","6","2","1","NA","1092.24","499.09","NA","1","1",,"4",2.5,,,,,
"2011","SE",70261,"4","2011","11",31939,9141,0,0,,,,,,,,,0,1350,0,0,0,,1241,,107,1403,0,,21395,,"3","3","3","1","1","1","1","1","1","1","1","4","1258.22","3","NA","2","2","2","2","1","2","5","2","1","NA","848.25","615.27","NA","1","1",,"4",1.9,,,,,
"2011","SE",70283,"2","2011","14",104132,81222,0,0,,,,,,,,,0,0,1875,1564,0,,0,,0,2267,0,,20643,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","1","1","2","2","2","1","NA","NA","549.32","NA","1","1",,"4",2.5,,,,,
"2011","SE",70285,"3","2011","44",61672,47370,0,0,,,,,,,,,0,1116,0,0,0,,153,,98,284,0,,14017,,"3","3","NA","1","1","1","1","1","1","1","1","6","1258.22","3","NA","2","2","2","2","3","3","6","1","1","1092.24","719.18","471.83","NA","1","1",,"4",2.1,,,,,
"2011","SE",70286,"2","2011","18",105084,86231,0,0,,,,,,,,,0,3218,0,0,0,,10,,46,1070,0,,17784,,"3","3","NA","1","1","1","1","1","1","1","1","5","2097.03","3","NA","2","2","2","2","1","2","3","2","1","NA","978.47","501.19","NA","1","1",,"4",2.5,,,,,
"2011","SE",70295,"3","2011","14",77388,71018,0,0,,,,,,,,,0,4078,0,2597,0,,0,,0,650,0,,5720,,"3","3","NA","1","1","1","1","1","1","1","1","4","838.81","2","NA","2","2","2","2","1","2","6","2","1","NA","848.25","494.27","NA","3","1",,"4",2.1,,,,,
"2011","SE",70300,"3","2011","12",58978,50149,0,0,,,,,,,,,0,2259,0,0,0,,57,,16,129,0,,8700,,"3","3","NA","1","1","1","1","1","1","1","1","3","4194.06","3","NA","2","2","2","2","1","2","5","2","1","337.41","1092.24","1038.24","NA","3","1",,"4",2.1,,,,,
"2011","SE",70307,"2","2011","20",104915,91860,1259,1259,,,,,,,,,1259,8604,0,0,0,,1285,,13,474,0,,12581,,"3","3","NA","1","1","1","1","1","1","1","1","6","2097.03","3","NA","2","1","2","2","1","1","6","2","1","NA","848.25","510.21","NA","1","1",,"4",2.1,,,,,
"2011","SE",70319,"3","2011","13",25617,3419,0,0,,,,,,,,,0,0,0,0,0,,19,,0,93,0,,22105,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2097.03","3","NA","2","2","2","2","1","2","3","2","1","NA","1092.24","643.26","NA","1","1",,"4",2.1,,,,,
"2011","SE",70325,"2","2011","14",65901,48307,0,0,,,,,,,,,0,9369,0,0,0,,14,,1,1083,0,,16511,,"3","3","3","1","1","1","1","1","1","1","1","4","2621.29","3","2","1","2","2","2","4","2","4","2","1","NA","848.25","717.18","NA","1","1",,"4",2.3,,,,,
"2011","SE",70340,"2","2011","14",62747,45857,0,0,,,,,,,,,0,1567,0,0,1698,,375,,180,888,0,,16002,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","1","1","2","1","2","6","2","1","NA","981.3","599.86","NA","1","1",,"4",2.5,,,,,
"2011","SE",70380,"3","2011","43",108081,92504,846,846,,,,,,,,,846,3413,0,0,0,,8415,,10,227,0,,15350,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","4","2","6","1","1","NA","NA","1068.44","NA","1","1",,"4",2.5,,,,,
"2011","SE",70390,"3","2011","20",42832,15778,0,0,,,,,,,,,0,556,0,0,0,,145,,0,1764,0,,25290,,"3","3","NA","1","1","1","1","1","1","1","1","6","2621.29","3","NA","2","2","2","2","1","2","6","2","1","NA","978.47","519.43","NA","1","1",,"4",2.3,,,,,
