"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","SE",74010,"1","2013","24",71824,58831,0,0,,,,,,,,0,1737,0,0,0,,111,,93,2564,0,,10429,,"3","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","2","1","2","6","2","1","NA","1196.79","1581.09","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74054,"2","2013","67",42440,25370,0,0,,,,,,,,0,8480,0,0,0,,5499,,0,974,0,,16096,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","1022.97","807.32","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74071,"1","2013","18",59513,35289,0,0,,,,,,,,0,2380,0,0,0,,1017,,185,3487,0,,20737,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","716.1","570.88","114.89","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74077,"3","2013","54",27535,21717,0,0,,,,,,,,0,1998,0,0,0,,332,,17,647,0,,5170,,"NA","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","776.88","695.65","0","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74114,"3","2013","17",95574,80231,0,0,,,,,,,,0,2494,0,0,0,,4763,,185,888,0,,14454,,"3","3","NA","1","1","1","1","1","1","1","3","5","NA","3","NA","2","1","1","2","4","2","4","2","1","NA","1031.7","987.7","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74125,"3","2013","20",54737,37337,0,0,,,,,,,,0,3662,0,0,0,,45,,2,0,0,,17400,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","1","2","6","1","1","NA","1201.39","762.86","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74142,"4","2013","12",63693,44998,0,0,,,,,,,,0,5521,0,0,0,,338,,0,0,0,,18696,,"3","3","NA","1","1","1","1","1","1","1","3","6","3446.65","3","NA","2","2","2","2","1","2","4","1","1","NA","1322.14","1581.09","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74152,"3","2013","14",13060,-11255,0,0,,,,,,,,0,3665,0,0,0,,187,,55,2008,0,,22307,,"NA","3","NA","1","1","1","1","1","1","1","3","4","1148.88","3","NA","2","2","1","2","1","2","5","2","1","NA","1022.97","719.89","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74174,"1","2013","25",103766,101232,0,0,,,,,,,,0,3684,0,0,0,,1178,,2,0,0,,2534,,"3","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","1","2","2","1","2","6","2","1","NA","1322.14","1581.09","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74177,"1","2013","27",124022,102151,0,0,,,,,,,,0,3380,0,0,0,,2233,,19,4560,0,,17311,,"NA","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","4","2","6","2","1","NA","1196.79","1272.85","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74189,"1","2013","30",114415,97493,0,0,,,,,,,,0,2311,0,0,0,,4240,,254,438,0,,16484,,"3","3","NA","1","1","1","1","3","3","1","1","6","NA","3","NA","2","2","1","2","1","2","6","2","1","NA","1322.14","811.46","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74190,"1","2013","15",46267,19606,0,0,,,,,,,,0,4074,0,0,0,,44,,38,696,0,,25966,,"3","3","NA","1","1","1","1","1","1","1","1","NA","3446.65","3","NA","2","2","2","2","2","2","6","2","1","NA","1031.7","807.32","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",74197,"1","2013","33",93326,74021,0,0,,,,,,,,0,3222,0,0,5269,,25,,0,1025,0,,18281,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1953.1","3","NA","2","2","2","2","4","1","3","2","1","1022.97","1322.14","1272.85","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74200,"1","2013","26",90318,83292,0,0,,,,,,,,0,3871,0,0,0,,265,,152,467,0,,6559,,"3","3","1","1","1","1","1","1","1","1","1","5","3446.65","NA","NA","2","2","2","2","1","3","6","2","1","NA","776.88","360.63","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",74236,"2","2013","24",101741,91202,0,0,,,,,,,,0,13426,0,0,0,,0,,11,482,0,,10057,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2297.77","3","NA","2","2","2","2","1","2","6","2","1","NA","1322.14","1756.41","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74249,"3","2013","32",79583,75010,0,0,,,,,,,,0,2247,0,0,0,,1270,,46,1276,0,,3297,,"3","3","NA","1","1","1","1","1","3","1","1","5","3446.65","3","NA","NA","2","2","2","3","1","6","2","1","NA","776.88","987.7","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74259,"3","2013","15",86463,58038,0,0,,,,,,,,0,6348,0,0,0,,26,,0,2808,0,,25618,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","1","2","6","2","1","NA","1031.7","695.65","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74303,"4","2013","20",49565,26257,0,0,,,,,,,,0,0,0,0,0,,999,,0,0,0,,23309,,"3","3","NA","2","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","4","1","4","2","1","NA","1196.79","1119.36","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",74310,"2","2013","30",96466,76924,0,0,,,,,,,,0,3328,0,0,0,,6356,,246,4281,0,,15261,,"3","3","NA","1","1","1","1","1","1","1","1","6","2297.77","3","NA","2","2","1","1","1","2","6","2","1","NA","1022.97","1061.22","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74314,"3","2013","21",79861,65927,0,0,,,,,,,,0,773,0,0,0,,2256,,438,727,0,,13207,,"NA","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","2","6","2","1","NA","776.88","633.38","0","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74363,"3","2013","20",92440,72165,0,0,,,,,,,,0,1184,0,0,0,,3456,,671,371,0,,19903,,"3","3","NA","1","1","1","1","1","1","1","1","6","9191.07","3","NA","2","1","2","2","4","2","6","2","1","NA","1022.97","889.47","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74367,"4","2013","17",88667,67631,0,0,,,,,,,,0,985,0,0,0,,4931,,854,975,0,,20061,,"3","3","NA","1","1","1","1","1","1","1","1","6","1953.1","3","NA","2","2","2","2","1","2","4","2","1","NA","1201.39","633.38","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74379,"2","2013","19",152143,136311,0,0,,,,,,,,0,45050,0,0,0,,751,,0,579,0,,15253,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","2","1","6","1","1","NA","1022.97","823.63","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",74407,"4","2013","39",86064,68937,0,0,,,,,,,,0,4098,0,0,0,,0,,0,1692,0,,15435,,"3","3","NA","1","1","1","1","1","1","1","1","6","1148.88","3","NA","2","2","2","2","1","2","6","2","1","NA","1022.97","1061.22","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74439,"2","2013","25",90890,76770,0,0,,,,,,,,0,29938,0,0,0,,975,,0,897,0,,13223,,"3","3","3","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","2","4","2","6","2","1","NA","1201.39","807.32","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74456,"2","2013","41",99857,67906,0,0,,,,,,,,0,7714,0,0,0,,889,,122,2639,0,,29312,,"3","3","NA","1","1","1","1","1","1","1","1","4","2872.21","3","NA","2","2","1","2","1","2","6","2","1","NA","1322.14","1360.74","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",74466,"2","2013","15",89898,65857,0,0,,,,,,,,0,0,0,0,0,,2507,,0,1392,0,,22650,,"3","3","NA","1","1","1","1","1","1","1","3","6","3446.65","3","NA","2","2","2","2","4","2","5","2","1","NA","1322.14","1581.09","114.89","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",74469,"2","2013","32",106287,89543,0,0,,,,,,,,0,5765,0,0,0,,119,,89,1243,0,,15502,,"3","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","1","1","2","4","2","1","NA","1022.97","807.32","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74482,"3","2013","13",93512,65201,0,0,,,,,,,,0,10631,0,0,0,,4834,,122,3787,0,,24524,,"3","3","NA","2","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","1322.14","811.46","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74484,"3","2013","18",87961,61417,0,0,,,,,,,,0,3304,0,0,0,,58,,234,2568,0,,23976,,"3","3","NA","1","1","1","1","1","1","1","1","4","2297.77","3","NA","2","2","2","2","1","2","6","2","1","NA","1322.14","1756.41","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",74495,"1","2013","30",91054,81428,0,0,,,,,,,,0,4880,0,0,7981,,38,,0,602,0,,9024,,"3","3","NA","1","1","1","1","1","1","1","1","6","1148.88","3","NA","2","2","2","1","1","1","6","2","1","NA","1201.39","1108.79","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74558,"1","2013","18",92852,51837,0,0,,,,,,,,0,0,0,0,0,,881,,0,2014,0,,39001,,"3","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","2","4","2","6","2","1","NA","1322.14","807.32","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",74562,"2","2013","19",107775,88092,0,0,,,,,,,,0,1035,0,0,0,,0,,3,514,0,,19169,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2297.77","2","NA","2","2","2","2","1","2","5","2","1","NA","1022.97","480.12","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",74591,"1","2013","19",31481,8470,0,0,,,,,,,,0,1444,0,0,0,,295,,12,1120,0,,21891,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","874.07","633.38","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74606,"1","2013","16",100743,79072,0,0,,,,,,,,0,3350,0,0,0,,58,,238,0,0,,21670,,"3","3","NA","1","1","1","1","1","1","1","1","4","9191.07","3","NA","2","1","2","1","1","2","6","2","1","NA","1322.14","1061.22","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74670,"1","2013","32",54416,12600,0,0,,,,,,,,0,0,0,0,0,,358,,0,753,0,,41063,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","4","3","6","2","1","NA","1201.39","811.46","0","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74671,"3","2013","24",41931,25624,0,0,,,,,,,,0,1136,0,0,0,,0,,0,4549,0,,11757,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","4","2","4","2","1","NA","1031.7","541.58","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74689,"3","2013","17",112405,95381,0,0,,,,,,,,0,15919,0,0,0,,5264,,53,323,0,,16701,,"3","3","3","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","1","1","2","4","2","1","NA","1322.14","762.86","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74696,"4","2013","14",66011,43476,0,0,,,,,,,,0,0,0,0,0,,556,,0,1196,0,,21339,,"3","3","NA","1","1","1","1","1","1","1","1","6","1953.1","3","NA","2","2","2","2","2","3","6","2","1","NA","1201.39","987.7","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",74703,"2","2013","12",123456,113121,0,0,,,,,,,,0,2223,0,0,0,,2235,,223,1034,0,,9301,,"NA","3","1","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","2","4","1","4","2","1","NA","1031.7","878.09","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74720,"3","2013","15",62646,50257,0,0,,,,,,,,0,1582,0,0,0,,726,,287,2309,0,,10081,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","1","3","4","2","1","NA","1196.79","1121.54","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74764,"1","2013","34",82779,82351,0,0,,,,,,,,0,0,0,0,0,,645,,0,146,0,,281,,"NA","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","1","2","1","1","2","5","2","1","NA","1201.39","719.89","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",74788,"2","2013","38",62475,33873,0,0,,,,,,,,0,9575,0,0,0,,225,,90,1308,0,,27294,,"3","3","NA","1","1","1","1","1","1","1","1","6","9191.07","3","NA","2","2","2","2","4","1","6","2","1","NA","1322.14","753.44","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74794,"1","2013","39",100768,80853,0,0,,,,,,,,0,3319,0,0,0,,2200,,603,3050,0,,16865,,"NA","3","NA","1","1","1","1","1","3","1","1","6","3446.65","3","NA","1","2","2","2","3","2","6","2","1","NA","874.07","695.65","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74800,"3","2013","17",33926,26336,0,0,,,,,,,,0,528,0,0,0,,2402,,59,0,0,,7591,,"3","3","NA","2","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","4","3","5","1","1","NA","1031.7","1239.07","34.47","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",1.9,,,,,
"2013","SE",74808,"4","2013","10",150588,139451,0,0,,,,,,,,0,4067,0,0,0,,99,,59,342,0,,10795,,"3","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","1","2","2","4","2","4","2","1","NA","1022.97","719.89","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74852,"3","2013","22",85755,69897,0,0,,,,,,,,0,7432,0,0,0,,1520,,63,1764,0,,14094,,"3","3","NA","1","1","1","1","1","1","1","1","NA","2297.77","3","NA","2","2","2","2","4","1","6","1","1","NA","1322.14","558.24","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74862,"1","2013","20",70739,47914,0,0,,,,,,,,0,937,0,0,0,,261,,0,980,0,,21844,,"NA","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","4","2","1","NA","1022.97","889.47","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74901,"1","2013","17",27839,10283,0,0,,,,,,,,0,909,0,0,0,,1347,,7,0,0,,17556,,"3","3","NA","1","1","1","1","1","1","1","1","3","2297.77","3","NA","2","2","2","1","1","2","6","2","1","NA","1322.14","630.51","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74907,"1","2013","12",39656,18472,0,0,,,,,,,,0,5490,0,0,0,,139,,0,0,0,,21184,,"3","3","NA","1","1","1","1","1","1","1","1","5","1148.88","3","NA","2","1","2","2","1","3","6","2","1","NA","1022.97","811.46","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",74911,"2","2013","12",79913,49949,0,0,,,,,,,,0,1552,0,0,0,,282,,63,0,0,,29963,,"3","3","1","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","1","2","4","2","1","NA","1022.97","633.38","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",74916,"2","2013","52",90063,81191,0,0,,,,,,,,0,3954,0,0,0,,194,,50,432,0,,8441,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2297.77","3","2","2","2","2","2","1","2","6","2","1","NA","1022.97","781.47","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74948,"1","2013","17",56897,31627,0,0,,,,,,,,0,1097,0,0,0,,848,,0,8378,0,,16892,,"3","3","NA","1","1","2","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","2","6","2","1","1344.19","1022.97","1870.38","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74953,"4","2013","22",31714,-15184,0,0,,,,,,,,0,0,1649,0,0,,17,,0,1428,0,,45470,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","1","2","2","2","2","4","3","4","2","1","NA","1022.97","476.21","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74973,"1","2013","16",86253,73722,0,0,,,,,,,,0,1080,0,0,0,,685,,0,384,0,,12147,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","1022.97","807.32","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74974,"2","2013","29",60545,53517,0,0,,,,,,,,0,7545,0,0,0,,5,,179,502,0,,6526,,"3","3","3","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","1","1","2","4","2","1","NA","1322.14","1360.74","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74980,"1","2013","18",158657,144243,0,0,,,,,,,,0,4162,0,0,0,,231,,0,213,0,,14201,,"NA","3","NA","1","1","1","1","1","3","1","1","6","3446.65","3","NA","2","1","1","2","1","1","5","2","1","NA","1322.14","1327.31","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",74982,"2","2013","30",49291,28621,0,0,,,,,,,,0,9070,0,0,0,,163,,124,2064,0,,18607,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","4","2","1","NA","874.07","848.45","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",75014,"4","2013","15",92146,74569,0,0,,,,,,,,0,5234,0,0,0,,972,,49,863,0,,16713,,"3","3","NA","1","1","1","1","1","1","1","1","4","5744.42","3","3","2","2","2","2","1","2","6","1","1","NA","1322.14","1360.74","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",75067,"1","2013","16",128259,104948,0,0,,,,,,,,0,1949,0,0,0,,0,,7,1387,0,,21925,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","2","6","2","1","NA","776.88","552.96","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",75091,"2","2013","15",67694,22454,0,0,,,,,,,,0,9680,0,0,0,,4401,,111,3155,0,,42085,,"3","3","NA","1","1","NA","1","1","1","1","3","6","1148.88","3","NA","2","2","2","2","1","1","6","2","1","NA","1322.14","552.96","0","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",75094,"4","2013","25",55870,38977,0,0,,,,,,,,0,1486,0,0,0,,431,,76,1005,0,,15888,,"3","3","3","1","1","1","1","1","1","1","1","5","1148.88","3","NA","2","2","2","1","1","2","6","2","1","NA","1022.97","781.47","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",75098,"4","2013","22",73544,49093,0,0,,,,,,,,0,0,0,0,0,,166,,0,1125,0,,23326,,"3","3","3","1","1","1","1","1","NA","1","1","5","10339.95","1","NA","1","2","2","1","1","3","5","2","1","NA","1196.79","864.88","0","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",75100,"4","2013","17",95890,56509,0,0,,,,,,,,0,2344,0,0,0,,112,,142,8627,0,,30753,,"NA","3","NA","1","1","1","1","1","1","1","1","NA","NA","2","NA","2","1","2","2","1","3","4","2","1","1289.62","1022.97","695.65","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",75111,"3","2013","14",114548,89443,0,0,,,,,,,,0,6301,0,0,0,,116,,38,1300,0,,23806,,"3","3","NA","1","1","1","1","1","1","1","1","4","5744.42","3","NA","2","2","2","2","4","2","4","2","1","NA","1322.14","762.86","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",75113,"1","2013","13",46399,29160,0,0,,,,,,,,0,0,2674,0,0,,27,,0,1294,0,,15945,,"3","3","1","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","1031.7","635.79","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",75144,"3","2013","42",72254,63574,0,0,,,,,,,,0,2054,0,0,0,,0,,0,0,0,,8680,,"3","3","NA","1","1","1","1","1","1","1","1","5","1148.88","3","NA","2","2","1","2","1","2","3","2","1","NA","874.07","811.46","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",75146,"1","2013","14",30303,2978,0,0,,,,,,,,0,6680,0,0,0,,28,,1,5091,0,,22233,,"3","3","NA","1","1","1","1","1","1","1","1","6","1723.33","3","NA","2","2","2","1","2","2","6","2","1","NA","1031.7","719.89","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",75147,"1","2013","47",96928,81239,0,0,,,,,,,,0,3861,0,7780,0,,0,,5035,216,0,,15473,,"3","3","NA","1","1","1","1","1","1","1","1","5","1148.88","3","NA","2","2","2","2","4","2","6","2","1","NA","1022.97","552.96","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",75180,"4","2013","17",96569,44077,0,0,,,,,,,,0,7714,0,0,0,,13376,,291,0,0,,52492,,"3","3","NA","1","1","1","1","1","1","1","1","6","1723.33","3","NA","2","2","2","2","1","1","6","2","1","NA","1322.14","1581.09","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",75205,"1","2013","47",105284,21105,0,0,,,,,,,,0,5211,0,0,0,,128,,95,0,0,,84179,,"3","3","NA","1","1","1","1","1","1","1","1","NA","NA","3","NA","2","2","2","1","1","2","4","2","1","NA","1322.14","558.24","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
