"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","MI010","MI020","MI025","MI026","MI030","MI040","MI045","MI046","MI050","MI051","MI052","MI053","MI054","MI055","MI056","MI057","MI058","MI060","MI065","MI066","MI075","MI076","MI085","MI086","MI090","MI095","MI100","MI110","MI111","MI112","MI113","MI114","MI120","MI121","MI122","MI123","MI124","MI125","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2008","SE",81111,"4","2008","35",86479,78720,0,0,,,,,,,,0,0,0,6078,0,,23,,0,0,0,,7760,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","1297.28","2","2","2","1","2","2","4","2","3","2","1","NA","NA","731.45","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81190,"4","2008","18",19829,18578,0,0,,,,,,,,0,0,0,0,0,,320,,0,52,0,,1200,"2","NA","2","NA","2","NA","1","1","1","1","3","1","1","1","4","NA","3","NA","2","2","2","2","2","1","2","2","1","543.67","NA","474.81","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","2","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81192,"4","2008","28",7211,7126,0,0,,,,,,,,0,0,0,0,0,,60,,0,4,0,,82,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","2","6","1189.18","3","3","2","2","2","2","4","2","2","1","1","NA","784.32","321.4","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81198,"4","2008","37",25726,18899,0,0,,,,,,,,0,0,0,125,0,,142,,0,275,0,,6552,"2","NA","2","NA","2","NA","1","1","1","1","1","1","3","1","4","1297.28","3","3","2","2","2","2","1","1","4","2","1","NA","NA","408.97","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81199,"4","2008","24",10208,10197,0,0,,,,,,,,0,0,0,0,0,,30,,0,0,0,,11,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","3","5","2","1","NA","NA","474.81","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81223,"4","2008","13",23369,14995,0,0,,,,,,,,0,0,0,0,0,,43,,0,0,0,,8374,"2","NA","2","NA","2","NA","1","1","2","1","3","1","1","1","2","2702.67","3","NA","2","2","2","1","4","2","5","1","1","NA","NA","525.4","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81237,"3","2008","17",21981,16659,0,0,,,,,,,,0,0,0,0,0,,235,,0,0,0,,5322,"2","NA","2","NA","2","NA","1","2","1","1","1","3","1","1","4","1081.07","3","3","2","2","2","2","1","1","6","2","1","575.13","749.07","440.75","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81241,"4","2008","31",19808,15073,0,0,,,,,,,,0,0,0,0,0,,4,,0,0,0,,4735,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","NA","NA","3","NA","2","2","2","2","2","1","2","2","1","NA","668.21","593.72","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81250,"3","2008","10",84741,79190,0,0,,,,,,,,0,0,0,129,0,,7,,0,0,0,,5551,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","1621.6","2","NA","2","2","2","2","1","1","5","2","1","NA","543.67","469.4","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81267,"4","2008","50",35873,20980,0,0,,,,,,,,0,0,0,0,0,,16,,0,0,0,,14893,"2","NA","2","NA","2","NA","1","2","1","1","1","1","1","1","5","8108.02","3","NA","2","2","2","1","1","1","5","2","1","543.67","NA","613.94","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","1","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81287,"4","2008","40",15436,12380,0,0,,,,,,,,0,0,0,0,0,,0,,0,229,0,,2827,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","1621.6","1","NA","2","2","2","2","1","1","3","2","1","NA","NA","446.91","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","2","NA","NA","2","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81321,"4","2008","10",31314,23414,0,0,,,,,,,,0,0,0,11396,0,,4,,0,0,0,,7900,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","2162.14","3","NA","2","2","2","2","4","1","3","2","1","NA","535.45","581.07","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81326,"4","2008","15",11137,9304,0,0,,,,,,,,0,0,0,0,0,,57,,0,0,0,,1834,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","2702.67","2","3","2","2","2","2","1","1","6","2","1","483.24","NA","667.78","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81327,"4","2008","33",31351,29796,0,0,,,,,,,,0,0,0,0,0,,420,,0,21,0,,1534,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","3","2","2","2","2","2","4","2","6","2","2","NA","780.32","487.02","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","2","NA","2","2","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81330,"4","2008","14",23906,12335,0,0,,,,,,,,0,0,0,0,0,,87,,0,1201,0,,10370,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1945.92","2","NA","2","2","2","2","1","1","4","1","1","NA","918.58","708.53","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","2","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81334,"3","2008","19",15023,7718,0,0,,,,,,,,0,0,0,0,0,,4,,0,0,0,,7305,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","1","2","2","2","2","2","1","2","2","2","1","NA","543.67","437.29","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81349,"3","2008","18",26604,18986,0,0,,,,,,,,0,0,0,0,0,,33,,0,0,0,,7618,"2","NA","2","NA","2","NA","1","1","1","1","1","1","3","2","3","2162.14","2","NA","2","2","2","2","4","1","5","2","1","NA","535.45","580.86","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81352,"4","2008","15",13652,9885,0,0,,,,,,,,0,0,0,0,0,,0,,0,534,0,,3233,"2","NA","1","NA","2","NA","1","1","1","1","1","1","1","1","6","1621.6","1","3","2","2","2","2","4","2","6","1","1","NA","NA","808.86","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81368,"4","2008","16",34616,24526,0,0,,,,,,,,0,0,0,0,0,,700,,0,0,0,,10091,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","3243.21","1","NA","2","2","2","2","4","1","6","2","1","NA","784.32","938.8","1","NA","1","NA","1","2","NA","NA","1","NA","2","NA","2","NA","2","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81399,"3","2008","NA",7435,6758,0,0,,,,,,,,0,0,0,0,0,,3,,0,27,0,,650,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","3","4","2162.14","3","NA","2","2","2","1","4","2","5","2","1","505.83","784.32","334.27","1","NA","1","NA","1","2","NA","NA","NA","2","2","NA","2","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81405,"4","2008","25",10868,5919,0,0,,,,,,,,0,0,0,0,0,,20,,0,0,0,,4949,"NA","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","4","3243.21","2","NA","2","2","2","2","2","1","3","2","1","NA","780.32","769.07","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81413,"4","2008","10",20535,7488,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,13047,"2","NA","2","NA","2","NA","1","1","1","3","1","1","1","1","4","NA","2","NA","2","2","2","2","1","2","5","1","1","668.21","668.21","789.4","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81417,"4","2008","30",12093,8691,0,0,,,,,,,,0,0,0,0,0,,303,,0,0,0,,3402,"2","NA","2","NA","2","NA","1","2","1","1","1","1","1","1","4","1621.6","2","3","2","1","1","1","1","1","1","2","1","321.83","NA","368.32","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81426,"4","2008","22",40698,29024,0,0,,,,,,,,0,0,0,0,0,,32,,0,0,0,,11674,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","6","5405.35","1","NA","2","2","2","2","1","1","6","2","1","NA","784.32","528.64","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81446,"4","2008","18",14052,9846,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4206,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","3243.21","3","NA","2","2","2","2","3","1","5","2","1","NA","1017.83","553.29","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81461,"4","2008","15",20619,14696,0,0,,,,,,,,0,0,0,0,0,,0,,0,52,0,,5871,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","2","2","2","2","2","3","1","5","2","1","NA","784.32","483.89","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81469,"3","2008","21",5691,2844,0,0,,,,,,,,0,0,0,0,0,,350,,0,0,708,,2139,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","2","NA","3","NA","2","2","2","1","4","1","6","1","1","NA","NA","544.64","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81474,"2","2008","15",17755,15996,0,0,,,,,,,,0,0,0,0,0,,99,,0,0,0,,1759,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","2","NA","2","3","2","2","2","2","1","1","6","2","1","727.56","NA","623.24","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","1","2","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81477,"4","2008","40",5702,949,0,0,,,,,,,,0,0,0,0,0,,193,,0,0,0,,4754,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","6","1081.07","3","3","2","2","2","2","1","2","4","2","1","562.16","NA","302.81","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","2","NA","2","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81500,"4","2008","16",3607,3605,0,0,,,,,,,,0,0,0,0,0,,402,,0,0,0,,2,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","3","NA","2","NA","2","2","2","2","1","1","6","2","1","648.64","918.58","385.19","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81502,"3","2008","14",30483,18044,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,12439,"2","NA","2","NA","2","NA","NA","1","1","1","1","1","1","1","2","2486.46","2","NA","2","2","2","2","4","2","4","2","1","NA","784.32","444.32","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81520,"4","2008","11",23312,15069,0,0,,,,,,,,0,0,0,4860,0,,0,,0,0,0,,8243,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","2","5","1081.07","3","2","2","2","2","2","1","1","4","2","1","NA","1017.83","387.02","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81541,"4","2008","14",25905,17236,0,0,,,,,,,,0,0,0,0,0,,166,,0,0,0,,8669,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","3783.74","3","NA","1","2","2","2","4","1","6","2","1","NA","898.48","613.94","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81542,"3","2008","16",36567,29559,0,0,,,,,,,,0,0,0,1812,0,,4,,0,0,0,,7007,"2","NA","2","NA","NA","NA","1","1","2","1","3","1","1","1","1","3243.21","3","NA","2","2","2","1","1","1","3","2","1","NA","NA","767.88","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81545,"4","2008","15",21803,15479,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6324,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","6","2162.14","2","3","2","2","2","2","1","1","6","2","1","497.29","784.32","714.05","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81555,"2","2008","13",40478,37151,0,0,,,,,,,,0,0,0,1577,0,,3,,0,62,0,,3265,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","6","1081.07","2","NA","2","2","2","2","1","1","5","2","1","NA","898.48","721.4","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","2","NA","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81582,"2","2008","18",16619,12956,0,0,,,,,,,,0,0,0,0,0,,193,,0,0,0,,3663,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","2702.67","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","427.35","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","2","NA","NA","2","2","NA","2","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81589,"4","2008","17",18176,13531,0,0,,,,,,,,0,0,0,0,0,,911,,0,0,0,,4645,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","3","3","NA","2","NA","2","2","2","1","4","1","4","2","1","NA","NA","526.81","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81591,"4","2008","13",25567,13381,0,0,,,,,,,,0,0,0,0,0,,2428,,0,0,0,,12186,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","5","5405.35","2","NA","2","2","2","2","1","1","5","2","1","NA","898.48","483.89","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81594,"4","2008","15",19122,18274,0,0,,,,,,,,0,0,0,31,0,,2,,0,85,0,,763,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","4","1189.18","3","NA","2","2","2","2","4","2","3","2","1","NA","400.97","474.81","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81604,"4","2008","15",24893,20900,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3993,"2","NA","2","NA","2","NA","2","1","1","1","1","3","1","1","5","NA","2","2","2","2","2","2","4","1","6","1","1","NA","1017.83","604.53","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81611,"4","2008","12",6217,5678,0,0,,,,,,,,0,0,0,0,0,,49,,0,18,0,,521,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","4","1405.39","2","NA","2","2","2","2","1","2","6","2","1","NA","1017.83","634.26","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","1","2","NA","2","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81616,"3","2008","38",1845,1589,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,256,"2","NA","2","NA","2","NA","1","1","NA","1","1","1","1","1","4","2378.35","3","3","2","1","2","1","NA","1","5","2","1","648.64","447.45","390.37","1","NA","1","NA","1","2","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","1","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81623,"4","2008","15",16794,11767,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5028,"2","NA","2","NA","2","NA","2","1","2","1","1","1","1","1","2","2162.14","3","3","2","2","2","2","1","1","2","2","1","NA","609.07","621.94","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","2","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81625,"4","2008","16",36526,24587,0,0,,,,,,,,0,0,0,0,0,,1504,,0,105,0,,11835,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","1","3243.21","NA","3","2","2","2","2","1","2","3","2","1","NA","1017.83","382.7","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","2","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81640,"4","2008","15",10901,4483,0,0,,,,,,,,0,0,0,0,0,,18,,0,0,0,,6418,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","1017.83","459.24","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81641,"4","2008","9",10395,7120,0,0,,,,,,,,0,0,0,0,0,,0,,0,352,0,,2922,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","3","5","1621.6","3","3","2","2","2","2","NA","1","6","2","1","NA","918.58","609.18","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81667,"3","2008","15",30998,21206,0,0,,,,,,,,0,0,0,0,0,,300,,0,0,0,,9791,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","2162.14","3","1","2","2","2","1","1","1","3","2","1","NA","784.32","361.19","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","7","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81676,"4","2008","13",42815,31173,0,0,,,,,,,,0,0,0,0,0,,657,,0,1482,0,,10159,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","3","2","2","2","2","2","4","NA","6","2","1","NA","668.21","581.83","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81692,"2","2008","23",35721,31537,0,0,,,,,,,,0,0,0,0,0,,886,,0,0,0,,4184,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","2","5","NA","2","1","2","2","2","2","4","1","4","2","1","NA","784.32","483.89","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81695,"3","2008","14",65320,52988,0,0,,,,,,,,0,0,0,0,0,,375,,0,830,0,,11501,"2","NA","2","NA","2","NA","NA","1","1","1","1","1","1","1","6","3243.21","2","2","1","2","2","2","1","1","3","2","1","395.67","668.21","395.46","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","2","NA","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
