"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","HD010","HD020","HD025","HD030","HD035","HD040","HD050","HD060","HD070","HD080","HD090","HD100","HD110","HD120","HD130","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD230","HD240","HD250","HD255","HD260","HD265","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2009","SE",63114,"3","2009","18",49117,43510,0,0,,,,,,,,0,0,0,0,0,,109,,0,242,0,,5364,"NA","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","780.01","2","2","2","1","1","2","1","1","6","2","1","NA","889.74","1279.85","1","NA","1","NA","1","NA","NA","2","160","NA","4","3","4","1","1","1","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63117,"4","2009","12",61740,45915,0,0,,,,,,,,0,0,0,0,0,,5086,,0,929,492,,14404,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","1","4","1","6","2","1","526.15","620.58","491.2","1","NA","1","NA","1","1","NA","2","92","4","3","NA","3","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63127,"3","2009","13",52478,44275,0,0,,,,,,,,0,0,0,0,0,,7132,,0,297,0,,7905,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","1040.02","3","NA","2","2","2","2","1","1","5","2","1","NA","980.01","631.5","1","NA","1","NA","1","1","NA","2","220","4","2","3","3","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63131,"4","2009","21",35975,22611,0,0,,,,,,,,0,0,0,0,0,,9676,,0,353,0,,13010,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","NA","NA","3","NA","1","2","2","2","4","1","6","2","1","NA","889.74","1191.13","1","NA","1","NA","1","2","NA","2","140","4","4","4","3","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63136,"4","2009","26",1476,1212,0,0,,,,,,,,0,0,0,0,0,,1334,,0,13,0,,251,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","2080.04","3","NA","2","2","2","2","1","1","6","2","1","NA","874.76","926.97","1","NA","1","NA","1","1","NA","2","108","4","NA","2","3","NA","1","NA","NA","1","1","NA","NA","NA","1","1","NA","NA","NA","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63140,"3","2009","15",115016,106898,0,0,,,,,,,,0,0,38551,33043,0,,0,,0,406,0,,7712,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","NA","NA","2","3","2","2","2","1","1","1","6","2","1","NA","620.58","663.01","1","NA","1","NA","1","2","NA","2","150","4","4","NA","NA","1","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63188,"3","2009","30",34613,19208,0,0,,,,,,,,0,0,0,0,0,,238,,0,0,0,,15405,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2080.04","3","3","2","2","2","2","2","1","6","2","1","NA","980.01","914.91","1","NA","1","NA","1","2","NA","NA","120","4","3","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","1","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63213,"3","2009","44",45326,31085,0,0,,,,,,,,0,1195,0,0,0,,3665,,125,428,0,,13813,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2600.05","3","NA","2","2","2","2","1","1","6","2","1","NA","980.01","565.46","1","NA","1","NA","1","2","NA","NA","100","4","NA","1","NA","1","1","NA","NA","NA","NA","1","NA","1","1","3","NA","1","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63215,"3","2009","24",77366,62599,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,14767,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","3","1","2","2","2","1","1","6","2","1","NA","763.69","494.11","1","NA","1","NA","1","2","NA","1","NA","4","4","4","NA","1","1","NA","NA","1","NA","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63236,"4","2009","12",25730,13661,0,0,,,,,,,,0,0,0,0,0,,123,,0,833,0,,11237,"NA","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","1040.02","2","NA","2","2","2","2","1","1","6","2","1","NA","889.74","916.67","1","NA","1","NA","1","2","NA","2","500","4","4","4","3","NA","1","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63238,"4","2009","10",39167,26145,0,0,,,,,,,,0,0,0,0,0,,60,,0,3132,0,,9890,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","763.69","594.16","1","NA","1","NA","1","2","NA","2","260","4","4","4","2","1","1","NA","NA","NA","NA","1","NA","NA","NA","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63239,"3","2009","10",67579,51803,0,0,,,,,,,,0,0,0,0,0,,2347,,0,557,0,,15219,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","4160.08","3","NA","2","2","2","1","1","1","6","2","1","NA","874.76","954.22","1","NA","1","NA","1","NA","NA","2","250","4","1","3","4","NA","1","1","1","NA","1","NA","NA","1","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63247,"2","2009","27",37401,22404,0,0,,,,,,,,0,0,0,0,0,,60,,0,0,0,,14996,"NA","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","3","2","2","2","2","1","2","6","2","1","NA","874.76","729.47","1","NA","1","NA","1","1","NA","2","NA","4","4","3","NA","1","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63255,"3","2009","22",90544,78191,0,0,,,,,,,,0,0,0,0,0,,99,,0,750,0,,11604,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","1","2","2","2","1","1","6","2","1","NA","874.76","689.12","1","NA","1","NA","1","2","7","2","125","4","4","4","NA","1","3","NA","NA","1","1","1","1","NA","1","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63258,"3","2009","15",106736,40391,0,0,,,,,,,,0,0,0,0,0,,83,,0,0,0,,66346,"NA","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","874.76","926.97","1","NA","1","NA","1","NA","NA","1","180","4","4","NA","3","1","3","NA","1","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63265,"4","2009","12",48080,26816,0,0,,,,,,,,0,0,0,0,0,,924,,0,486,0,,20778,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","874.76","1572.82","1","NA","1","NA","1","2","NA","2","250","4","4","3","4","1","1","1","1","1","NA","NA","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63267,"4","2009","31",46955,39247,0,0,,,,,,,,0,0,0,0,0,,142,,0,0,0,,7708,"2","NA","2","NA","NA","NA","2","1","1","1","1","1","1","1","6","780.01","3","NA","2","2","2","1","1","1","5","2","1","NA","874.76","906.79","1","NA","1","NA","1","NA","NA","2","NA","4","NA","4","3","1","1","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63271,"4","2009","NA",52831,35769,0,0,,,,,,,,0,0,0,0,0,,29,,0,344,3082,,13636,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2808.05","3","NA","2","2","2","2","1","1","6","2","1","NA","719.28","409.87","1","NA","1","NA","1","2","NA","2","NA","4","4","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63278,"3","2009","16",26626,21425,0,0,,,,,,,,0,0,0,0,0,,484,,0,184,0,,5017,"NA","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","NA","NA","2","NA","2","2","2","2","1","1","4","2","1","NA","763.69","409.87","1","NA","1","NA","1","2","NA","2","73","4","4","3","3","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63313,"4","2009","49",34480,13545,0,0,,,,,,,,0,0,0,0,0,,140,,0,973,0,,19962,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","3120.06","NA","NA","2","2","2","1","1","1","3","2","1","NA","980.01","566.29","1","NA","1","NA","1","NA","NA","2","160","4","3","4","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63321,"4","2009","34",54193,41702,0,0,,,,,,,,0,0,0,0,0,,225,,0,2545,0,,9945,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","1","6","2","1","NA","874.76","292.97","1","NA","1","NA","1","NA","NA","2","400","4","4","NA","3","1","1","NA","NA","1","NA","NA","1","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63329,"2","2009","21",80643,67963,0,0,,,,,,,,0,1029,0,0,0,,48,,0,132,0,,12548,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","1","6","2","1","NA","874.76","689.12","1","NA","1","NA","1","2","NA","2","400","NA","1","NA","4","NA","3","NA","1","NA","NA","1","1","1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63338,"3","2009","19",25305,-3811,0,0,,,,,,,,0,5707,0,62,1576,,3119,,28,708,0,,28409,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","6","3120.06","2","1","2","2","2","2","1","1","6","2","1","NA","763.69","1374.59","1","NA","1","NA","1","2","NA","NA","115","4","4","NA","4","1","2","1","1","1","NA","1","1","NA","1","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63343,"3","2009","11",33336,17844,0,0,,,,,,,,0,0,0,0,0,,79,,0,180,0,,15311,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2080.04","2","NA","2","2","2","2","1","1","NA","2","1","NA","874.76","1572.82","1","NA","1","NA","1","2","NA","2","180","4","4","NA","3","1","1","1","NA","NA","NA","1","1","NA","1","1","1","NA","1","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63352,"1","2009","26",55348,45521,0,0,,,,,,,,0,0,0,0,0,,92,,0,1358,0,,8469,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","980.01","715.64","1","NA","1","NA","1","2","7","2","193","4","4","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63369,"4","2009","20",62811,52603,0,0,,,,,,,,0,0,0,0,0,,74,,0,1023,0,,9185,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","3","NA","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","715.53","1","NA","1","NA","1","2","NA","2","61","4","4","NA","3","1","NA","NA","NA","NA","NA","NA","1","1","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63377,"2","2009","18",20035,9594,0,0,,,,,,,,0,0,0,0,0,,0,,0,1131,0,,9311,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","2080.04","2","NA","2","2","1","2","1","1","6","2","1","NA","980.01","874.45","1","NA","1","NA","1","2","NA","2","NA","4","NA","3","3","1","1","1","1","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63394,"2","2009","15",73141,62487,0,0,,,,,,,,0,0,0,0,0,,112,,0,253,0,,10401,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","1","2","2","1","1","4","2","1","NA","874.76","874.45","1","NA","1","NA","1","2","NA","2","180","4","4","NA","3","1","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63395,"2","2009","14",27651,26091,0,0,,,,,,,,0,0,0,0,0,,181,,0,30,0,,1530,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","2","3","2","2","2","2","1","1","6","2","1","NA","889.74","292.97","1","NA","1","NA","1","2","NA","2","250","4","NA","3","2","1","1","1","NA","NA","NA","1","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63402,"1","2009","26",75340,41522,0,0,,,,,,,,0,0,0,0,0,,320,,0,0,0,,33818,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","2","1","1","3","2","1","NA","NA","1496.17","1","NA","1","NA","1","2","NA","2","120","4","4","4","3","NA","1","1","NA","NA","NA","1","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63429,"3","2009","22",1066,-22381,0,0,,,,,,,,0,0,0,0,0,,36,,0,3617,0,,19831,"2","NA","2","NA","NA","NA","1","1","1","1","1","2","1","3","1","1456.03","2","NA","2","1","2","2","1","1","4","2","1","NA","707.94","659.68","1","NA","1","NA","1","2","NA","2","NA","3","NA","3","3","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63435,"3","2009","12",10642,4745,0,0,,,,,,,,0,0,0,0,0,,2374,,0,138,0,,5759,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2080.04","3","NA","2","2","2","1","1","1","6","2","1","NA","874.76","663.01","1","NA","1","NA","1","2","NA","2","160","4","NA","4","4","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.3,,,,,,
"2009","SE",63439,"4","2009","20",46020,35816,0,0,,,,,,,,0,0,0,0,0,,352,,0,0,0,,10204,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","1","NA","2","2","2","2","1","1","NA","2","1","NA","889.74","689.12","1","NA","1","NA","1","2","NA","2","NA","4","4","4","3","1","1","NA","NA","1","1","1","1","NA","1","NA","1","NA","1","NA","2","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63453,"4","2009","35",75315,14852,0,0,,,,,,,,0,0,0,0,0,,240,,0,16943,0,,43520,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","2","3","2","2","2","2","1","1","6","2","1","874.76","874.76","350.38","1","NA","1","NA","1","2","NA","2","180","4","3","3","4","1","1","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63454,"1","2009","23",19744,2735,0,0,,,,,,,,0,0,0,0,0,,622,,0,407,0,,16602,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","1560.03","3","3","2","2","2","2","4","1","6","2","1","NA","874.76","494.11","1","NA","1","NA","1","2","NA","1","400","4","NA","4","4","3","1","NA","NA","NA","NA","1","NA","NA","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63481,"3","2009","45",29231,18544,0,0,,,,,,,,0,0,0,0,0,,59,,0,5638,0,,5050,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","1","2","2","2","1","1","6","2","1","NA","874.76","494.11","1","NA","1","NA","1","2","NA","2","180","4","4","4","4","1","3","NA","NA","NA","NA","NA","NA","1","1","1","NA","1","1","NA","2","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63514,"2","2009","12",4423,-14701,0,0,,,,,,,,0,0,0,0,0,,51,,0,1040,0,,18084,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","980.01","715.64","1","NA","1","NA","1","2","NA","NA","NA","4","NA","4","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63532,"4","2009","46",44830,22981,0,0,,,,,,,,0,0,0,0,0,,8,,0,0,0,,21849,"NA","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","1","5","2","1","NA","889.74","731.34","1","NA","1","NA","1","2","NA","2","193","4","4","4","4","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63556,"2","2009","20",53356,46811,0,0,,,,,,,,0,0,0,0,0,,7748,,0,188,0,,6358,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","1","1","4","2","1","NA","889.74","916.67","1","NA","1","NA","1","NA","NA","2","NA","4","3","4","NA","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63580,"2","2009","33",78754,70604,0,0,,,,,,,,0,0,0,0,0,,124,,0,496,0,,7654,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","NA","3120.06","3","NA","2","2","2","1","4","1","6","2","1","NA","980.01","663.01","1","NA","1","NA","1","2","NA","2","NA","4","3","3","1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63599,"1","2009","30",171269,156964,0,0,,,,,,,,0,0,0,0,0,,1310,,0,0,0,,14306,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2600.05","3","NA","2","2","2","2","1","1","NA","2","1","NA","980.01","663.01","1","NA","1","NA","1","2","NA","2","160","4","3","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63620,"4","2009","56",59541,54397,0,0,,,,,,,,0,0,0,0,0,,2160,,0,297,0,,4847,"2","NA","1","NA","NA","NA","1","1","1","1","1","1","1","1","6","3640.07","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","313.77","1","NA","1","NA","1","NA","NA","1","150","NA","2","2","4","1","1","NA","1","1","1","3","NA","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63621,"4","2009","15",26241,17078,0,0,,,,,,,,0,0,0,0,0,,202,,0,760,0,,8402,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","6","1040.02","2","NA","2","2","2","2","2","1","6","2","1","NA","763.69","600.72","1","NA","1","NA","1","NA","1","2","NA","4","4","NA","4","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63628,"3","2009","32",33817,28007,0,0,,,,,,,,0,3019,0,0,0,,203,,0,426,0,,5385,"2","NA","2","NA","NA","NA","1","2","1","1","1","1","1","1","6","NA","3","NA","2","2","1","2","1","1","3","2","1","NA","763.69","914.91","1","NA","1","NA","1","2","NA","2","NA","4","4","3","1","1","1","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63635,"2","2009","22",45574,22355,0,0,,,,,,,,0,0,0,0,0,,507,,0,3470,0,,19749,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","1","1","1","6","2","1","NA","980.01","906.79","1","NA","1","NA","1","NA","NA","2","120","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63638,"3","2009","29",74454,65238,0,0,,,,,,,,0,0,0,0,0,,1106,,0,1064,0,,8152,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","3120.06","2","NA","2","2","2","2","3","1","6","2","1","NA","980.01","409.87","1","NA","1","NA","1","2","NA","2","220","4","4","4","4","3","1","NA","NA","NA","NA","NA","1","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63643,"4","2009","11",34431,26054,0,0,,,,,,,,0,0,0,0,0,,221,,0,0,0,,8378,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","4","3120.06","2","NA","2","2","2","2","4","2","5","2","1","696.81","649.91","544.76","1","NA","1","NA","1","NA","NA","2","300","4","4","NA","3","3","1","1","NA","1","1","NA","NA","1","NA","NA","1","NA","1","2","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63676,"3","2009","18",38255,30330,0,0,,,,,,,,0,0,0,0,0,,1102,,0,182,0,,7743,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","2","3","2","2","2","2","1","1","4","2","1","NA","980.01","1672.56","1","NA","1","NA","1","2","NA","2","250","4","4","2","NA","NA","1","1","NA","NA","1","NA","1","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63702,"4","2009","56",29448,25627,0,0,,,,,,,,0,0,0,0,0,,913,,0,280,0,,3540,"NA","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","4160.08","3","NA","1","2","2","2","1","1","6","2","1","NA","874.76","954.22","1","NA","1","NA","1","NA","NA","1","125","4","4","4","NA","NA","1","NA","1","1","1","NA","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63715,"3","2009","20",63117,50018,0,0,,,,,,,,0,0,0,0,0,,214,,0,523,0,,12576,"2","NA","2","NA","2","NA","1","1","2","1","1","1","2","1","4","NA","3","2","2","2","2","1","1","2","3","2","1","NA","874.76","1177.51","1","NA","1","NA","1","1","NA","2","NA","NA","NA","NA","3","1","1","NA","1","1","1","1","1","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63719,"4","2009","25",73531,66136,0,0,,,,,,,,0,0,0,0,0,,1997,,0,82,0,,7313,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2184.04","3","3","2","2","NA","2","1","1","6","2","1","NA","707.94","707.01","1","NA","1","NA","1","2","NA","2","NA","NA","3","NA","1","1","1","1","1","1","NA","NA","1","NA","1","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63723,"3","2009","32",60345,50094,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10251,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","874.76","494.11","1","NA","1","NA","1","NA","NA","1","250","4","4","3","3","1","1","1","NA","NA","NA","1","1","NA","1","NA","1","1","1","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63728,"3","2009","35",106630,79930,0,0,,,,,,,,0,0,0,0,0,,6865,,0,1419,0,,25282,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2808.05","NA","NA","2","1","2","2","1","1","6","2","1","NA","874.76","518.55","1","NA","1","NA","1","2","NA","2","NA","1","4","4","4","NA","1","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63733,"3","2009","32",59417,44632,0,0,,,,,,,,0,0,0,0,0,,2656,,0,438,0,,14346,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","3","2","2","2","2","1","1","6","2","1","NA","874.76","1572.82","1","NA","1","NA","1","NA","NA","2","300","4","4","3","2","1","1","NA","NA","NA","NA","1","NA","NA","NA","1","1","1","1","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63737,"4","2009","20",32654,24113,0,0,,,,,,,,0,30,0,0,1295,,30,,0,0,0,,8541,"2","NA","2","NA","NA","NA","2","1","1","1","1","1","1","1","6","NA","2","3","2","2","2","2","1","1","5","2","1","874.76","874.76","1279.85","1","NA","1","NA","1","2","NA","NA","170","NA","4","4","2","1","1","NA","NA","1","NA","NA","NA","NA","1","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
