"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RX030","rl010","rl010_f","rl020","rl020_f","rl030","rl030_f","rl040","rl040_f","rl050","rl050_f","rl060","rl060_f","rl070","rl070_f","RX020","RX010"
"2004","SE",852813,767.809364548495,"1",2000,"1","1","1","3","13","3",85281,,,,,,,,,,,,,,,3,4
"2004","SE",852814,767.809364548495,"4",2002,"1","1","2","3","13","NA",85281,,,,,,,,,,,,,,,1,2
"2004","SE",852841,767.809364548495,"1",1966,"1","1","4","2","13","1",85284,,,,,,,,,,,,,,,37,37
"2004","SE",852842,767.809364548495,"2",1970,"2","1","4","3","13","1",85284,,,,,,,,,,,,,,,33,33
"2004","SE",852843,767.809364548495,"2",2001,"2","1","4","2","13","1",85284,,,,,,,,,,,,,,,2,2
"2004","SE",852844,767.809364548495,"2",2003,"1","1","3","3","13","NA",85284,,,,,,,,,,,,,,,0,0
"2004","SE",853091,767.809364548495,"4",1968,"1","1","1","3","13","1",85309,,,,,,,,,,,,,,,35,36
"2004","SE",853092,767.809364548495,"3",1970,"2","1","3","3","13","1",85309,,,,,,,,,,,,,,,33,34
"2004","SE",853093,767.809364548495,"4",1999,"1","1","1","2","NA","1",85309,,,,,,,,,,,,,,,4,5
"2004","SE",853094,767.809364548495,"4",2001,"2","1","1","2","13","1",85309,,,,,,,,,,,,,,,2,2
"2004","SE",853141,767.809364548495,"1",1984,"2","1","3","4","13","1",85314,,,,,,,,,,,,,,,19,20
"2004","SE",853142,767.809364548495,"2",1950,"1","1","4","2","13","1",85314,,,,,,,,,,,,,,,53,53
"2004","SE",853143,767.809364548495,"1",1952,"2","1","1","3","13","3",85314,,,,,,,,,,,,,,,51,52
"2004","SE",853144,767.809364548495,"3",1986,"1","1","1","2","13","NA",85314,,,,,,,,,,,,,,,17,17
"2004","SE",853151,767.809364548495,"4",1973,"2","1","4","2","13","1",85315,,,,,,,,,,,,,,,30,31
"2004","SE",853152,767.809364548495,"3",1968,"1","1","4","2","NA","1",85315,,,,,,,,,,,,,,,35,36
"2004","SE",853153,767.809364548495,"1",1997,"2","1","1","4","13","1",85315,,,,,,,,,,,,,,,6,7
"2004","SE",853154,767.809364548495,"2",2000,"2","1","1","3","13","1",85315,,,,,,,,,,,,,,,3,3
"2004","SE",853231,767.809364548495,"2",1963,"2","1","3","2","13","3",85323,,,,,,,,,,,,,,,40,40
"2004","SE",853232,767.809364548495,"3",1964,"1","1","2","4","13","1",85323,,,,,,,,,,,,,,,39,40
"2004","SE",853233,767.809364548495,"2",1992,"2","1","4","4","13","NA",85323,,,,,,,,,,,,,,,11,11
"2004","SE",853234,767.809364548495,"1",1995,"1","1","1","3","13","1",85323,,,,,,,,,,,,,,,8,9
"2004","SE",853281,767.809364548495,"4",1968,"1","1","1","3","13","1",85328,,,,,,,,,,,,,,,35,36
"2004","SE",853282,767.809364548495,"1",1972,"2","1","1","2","NA","3",85328,,,,,,,,,,,,,,,31,32
"2004","SE",853283,767.809364548495,"1",2000,"1","1","1","2","13","NA",85328,,,,,,,,,,,,,,,3,3
"2004","SE",853284,767.809364548495,"3",2002,"1","1","4","3","13","NA",85328,,,,,,,,,,,,,,,1,2
"2004","SE",853451,767.809364548495,"3",1965,"1","1","3","2","13","NA",85345,,,,,,,,,,,,,,,38,39
"2004","SE",853452,767.809364548495,"3",1966,"2","1","1","4","13","1",85345,,,,,,,,,,,,,,,37,38
"2004","SE",853453,767.809364548495,"2",1991,"1","1","4","3","13","3",85345,,,,,,,,,,,,,,,12,12
"2004","SE",853454,767.809364548495,"2",1994,"2","1","4","3","13","1",85345,,,,,,,,,,,,,,,9,9
"2004","SE",853651,767.809364548495,"2",1963,"2","1","4","2","13","1",85365,,,,,,,,,,,,,,,40,40
"2004","SE",853652,767.809364548495,"3",1964,"1","1","1","3","13","1",85365,,,,,,,,,,,,,,,39,40
"2004","SE",853653,767.809364548495,"2",1992,"2","1","3","2","13","1",85365,,,,,,,,,,,,,,,11,11
"2004","SE",853654,767.809364548495,"4",1995,"1","1","1","3","13","1",85365,,,,,,,,,,,,,,,8,9
"2004","SE",853681,767.809364548495,"1",1955,"2","1","1","2","13","5",85368,,,,,,,,,,,,,,,48,48
"2004","SE",853682,767.809364548495,"4",1951,"1","1","4","4","13","NA",85368,,,,,,,,,,,,,,,52,53
"2004","SE",853683,767.809364548495,"3",1989,"2","1","3","4","13","1",85368,,,,,,,,,,,,,,,14,15
"2004","SE",853684,767.809364548495,"4",1991,"1","1","1","2","13","3",85368,,,,,,,,,,,,,,,12,13
"2004","SE",853811,767.809364548495,"2",1978,"2","1","1","4","13","1",85381,,,,,,,,,,,,,,,25,25
"2004","SE",853812,767.809364548495,"3",1971,"1","1","1","4","NA","1",85381,,,,,,,,,,,,,,,32,33
"2004","SE",853813,767.809364548495,"4",1997,"2","1","1","3","NA","NA",85381,,,,,,,,,,,,,,,6,7
"2004","SE",853814,767.809364548495,"4",2003,"1","1","1","2","13","1",85381,,,,,,,,,,,,,,,0,1
"2004","SE",853911,767.809364548495,"3",1956,"2","1","3","2","13","1",85391,,,,,,,,,,,,,,,47,48
"2004","SE",853912,767.809364548495,"1",1953,"1","1","1","2","NA","3",85391,,,,,,,,,,,,,,,50,50
"2004","SE",853913,767.809364548495,"2",1991,"1","1","1","4","NA","3",85391,,,,,,,,,,,,,,,12,13
"2004","SE",853914,767.809364548495,"1",1993,"2","1","4","3","13","1",85391,,,,,,,,,,,,,,,10,11
"2004","SE",854011,767.809364548495,"3",1951,"1","1","1","4","NA","NA",85401,,,,,,,,,,,,,,,52,53
"2004","SE",854012,767.809364548495,"1",1954,"2","1","3","3","13","1",85401,,,,,,,,,,,,,,,49,49
"2004","SE",854013,767.809364548495,"4",1988,"1","1","4","3","13","NA",85401,,,,,,,,,,,,,,,15,15
"2004","SE",854014,767.809364548495,"2",1990,"2","1","4","4","NA","NA",85401,,,,,,,,,,,,,,,13,13
"2004","SE",854131,767.809364548495,"1",1967,"2","1","1","3","NA","3",85413,,,,,,,,,,,,,,,36,36
"2004","SE",854132,767.809364548495,"3",1988,"1","1","1","4","13","3",85413,,,,,,,,,,,,,,,15,16
"2004","SE",854133,767.809364548495,"2",1992,"2","1","4","3","13","1",85413,,,,,,,,,,,,,,,11,12
"2004","SE",854134,767.809364548495,"2",1996,"2","1","4","2","13","1",85413,,,,,,,,,,,,,,,7,8
"2004","SE",854361,767.809364548495,"1",1965,"1","1","1","4","13","1",85436,,,,,,,,,,,,,,,38,38
"2004","SE",854362,767.809364548495,"3",1966,"2","1","1","4","13","1",85436,,,,,,,,,,,,,,,37,37
"2004","SE",854363,767.809364548495,"2",1991,"1","1","1","2","13","1",85436,,,,,,,,,,,,,,,12,12
"2004","SE",854364,767.809364548495,"1",1994,"2","1","3","2","13","3",85436,,,,,,,,,,,,,,,9,10
"2004","SE",854391,767.809364548495,"3",1965,"2","1","4","4","13","NA",85439,,,,,,,,,,,,,,,38,39
"2004","SE",854392,767.809364548495,"1",1962,"1","1","2","4","13","1",85439,,,,,,,,,,,,,,,41,42
"2004","SE",854393,767.809364548495,"3",1993,"1","1","1","2","NA","NA",85439,,,,,,,,,,,,,,,10,11
"2004","SE",854394,767.809364548495,"1",1997,"2","1","3","2","13","3",85439,,,,,,,,,,,,,,,6,7
"2004","SE",854411,767.809364548495,"3",1963,"2","1","1","2","13","1",85441,,,,,,,,,,,,,,,40,41
"2004","SE",854412,767.809364548495,"3",1958,"1","1","1","2","13","1",85441,,,,,,,,,,,,,,,45,46
"2004","SE",854413,767.809364548495,"4",1994,"2","1","1","2","NA","1",85441,,,,,,,,,,,,,,,9,9
"2004","SE",854414,767.809364548495,"2",1997,"2","1","3","2","13","1",85441,,,,,,,,,,,,,,,6,6
"2004","SE",854441,767.809364548495,"3",1967,"1","1","1","4","13","1",85444,,,,,,,,,,,,,,,36,36
"2004","SE",854442,767.809364548495,"1",1963,"2","1","3","2","13","NA",85444,,,,,,,,,,,,,,,40,40
"2004","SE",854443,767.809364548495,"2",1995,"1","1","1","3","NA","1",85444,,,,,,,,,,,,,,,8,8
"2004","SE",854444,767.809364548495,"1",1998,"2","1","3","4","13","1",85444,,,,,,,,,,,,,,,5,5
"2004","SE",854881,767.809364548495,"1",1958,"2","1","1","3","13","3",85488,,,,,,,,,,,,,,,45,46
"2004","SE",854882,767.809364548495,"1",1951,"1","1","1","3","13","1",85488,,,,,,,,,,,,,,,52,52
"2004","SE",854883,767.809364548495,"4",1990,"2","1","4","3","NA","1",85488,,,,,,,,,,,,,,,13,14
"2004","SE",854884,767.809364548495,"4",1991,"2","1","4","3","13","NA",85488,,,,,,,,,,,,,,,12,13
"2004","SE",855331,767.809364548495,"3",1963,"1","1","4","4","13","1",85533,,,,,,,,,,,,,,,40,40
"2004","SE",855332,767.809364548495,"3",1964,"2","1","4","4","13","NA",85533,,,,,,,,,,,,,,,39,40
"2004","SE",855333,767.809364548495,"2",1988,"1","1","1","2","13","1",85533,,,,,,,,,,,,,,,15,16
"2004","SE",855334,767.809364548495,"1",1992,"2","1","1","2","13","NA",85533,,,,,,,,,,,,,,,11,12
"2004","SE",855431,767.809364548495,"3",1959,"2","1","3","2","13","NA",85543,,,,,,,,,,,,,,,44,44
"2004","SE",855432,767.809364548495,"1",1952,"1","1","4","2","13","1",85543,,,,,,,,,,,,,,,51,52
"2004","SE",855433,767.809364548495,"3",1986,"1","1","1","4","NA","1",85543,,,,,,,,,,,,,,,17,18
"2004","SE",855434,767.809364548495,"3",1988,"2","1","3","4","13","NA",85543,,,,,,,,,,,,,,,15,15
"2004","SE",855491,767.809364548495,"4",1958,"2","1","4","2","13","3",85549,,,,,,,,,,,,,,,45,45
"2004","SE",855492,767.809364548495,"2",1958,"1","1","3","2","13","NA",85549,,,,,,,,,,,,,,,45,46
"2004","SE",855493,767.809364548495,"1",1992,"2","1","1","3","NA","1",85549,,,,,,,,,,,,,,,11,12
"2004","SE",855494,767.809364548495,"2",1995,"2","1","1","3","13","1",85549,,,,,,,,,,,,,,,8,9
"2004","SE",855781,767.809364548495,"1",1955,"2","1","1","3","13","1",85578,,,,,,,,,,,,,,,48,48
"2004","SE",855782,767.809364548495,"3",1983,"1","1","1","2","13","NA",85578,,,,,,,,,,,,,,,20,21
"2004","SE",855783,767.809364548495,"2",1983,"1","1","3","3","13","3",85578,,,,,,,,,,,,,,,20,21
"2004","SE",855784,767.809364548495,"4",1989,"2","1","4","3","13","1",85578,,,,,,,,,,,,,,,14,15
"2004","SE",855861,767.809364548495,"4",1968,"2","1","4","2","13","3",85586,,,,,,,,,,,,,,,35,36
"2004","SE",855862,767.809364548495,"4",1967,"1","1","4","2","NA","3",85586,,,,,,,,,,,,,,,36,37
"2004","SE",855863,767.809364548495,"1",2000,"2","1","3","3","13","1",85586,,,,,,,,,,,,,,,3,3
"2004","SE",855864,767.809364548495,"4",2000,"2","1","1","4","13","1",85586,,,,,,,,,,,,,,,3,3
"2004","SE",856191,767.809364548495,"3",1984,"2","1","4","2","NA","1",85619,,,,,,,,,,,,,,,19,20
"2004","SE",856192,767.809364548495,"3",1950,"1","1","1","2","13","3",85619,,,,,,,,,,,,,,,53,53
"2004","SE",856193,767.809364548495,"1",1952,"2","1","1","2","NA","NA",85619,,,,,,,,,,,,,,,51,51
"2004","SE",856194,767.809364548495,"4",1986,"1","1","3","3","13","1",85619,,,,,,,,,,,,,,,17,17
"2004","SE",856521,767.809364548495,"2",1955,"1","1","4","3","13","1",85652,,,,,,,,,,,,,,,48,49
"2004","SE",856522,767.809364548495,"3",1960,"2","1","1","2","13","3",85652,,,,,,,,,,,,,,,43,43
"2004","SE",856523,767.809364548495,"1",1992,"1","1","3","3","13","3",85652,,,,,,,,,,,,,,,11,12
"2004","SE",856524,767.809364548495,"4",1994,"2","1","1","2","13","1",85652,,,,,,,,,,,,,,,9,9
"2004","SE",856951,767.809364548495,"4",1957,"1","1","4","3","13","1",85695,,,,,,,,,,,,,,,46,47
"2004","SE",856952,767.809364548495,"3",1963,"2","1","1","4","13","1",85695,,,,,,,,,,,,,,,40,41
"2004","SE",856953,767.809364548495,"1",1989,"2","1","4","2","NA","1",85695,,,,,,,,,,,,,,,14,15
"2004","SE",856954,767.809364548495,"2",1988,"2","1","4","2","13","NA",85695,,,,,,,,,,,,,,,15,15
"2004","SE",857031,767.809364548495,"1",1965,"1","1","2","2","13","1",85703,,,,,,,,,,,,,,,38,39
"2004","SE",857032,767.809364548495,"1",1966,"2","1","4","3","13","NA",85703,,,,,,,,,,,,,,,37,38
"2004","SE",857033,767.809364548495,"2",1991,"1","1","1","4","13","1",85703,,,,,,,,,,,,,,,12,13
"2004","SE",857034,767.809364548495,"4",1994,"2","1","4","2","13","3",85703,,,,,,,,,,,,,,,9,10
"2004","SE",857081,767.809364548495,"1",1975,"2","1","1","2","13","1",85708,,,,,,,,,,,,,,,28,29
"2004","SE",857082,767.809364548495,"3",1973,"1","1","4","2","13","NA",85708,,,,,,,,,,,,,,,30,31
"2004","SE",857083,767.809364548495,"1",1997,"1","1","4","2","13","3",85708,,,,,,,,,,,,,,,6,7
"2004","SE",857084,767.809364548495,"1",2000,"1","1","3","2","13","1",85708,,,,,,,,,,,,,,,3,3
"2004","SE",857231,767.809364548495,"2",1972,"2","1","1","2","13","NA",85723,,,,,,,,,,,,,,,31,31
"2004","SE",857232,767.809364548495,"4",1969,"1","1","4","3","13","1",85723,,,,,,,,,,,,,,,34,34
"2004","SE",857233,767.809364548495,"1",1997,"2","1","4","2","13","1",85723,,,,,,,,,,,,,,,6,6
"2004","SE",857234,767.809364548495,"4",2001,"1","1","1","2","13","NA",85723,,,,,,,,,,,,,,,2,3
"2004","SE",857331,767.809364548495,"3",1967,"2","1","4","4","NA","1",85733,,,,,,,,,,,,,,,36,36
"2004","SE",857332,767.809364548495,"4",1967,"1","1","1","3","NA","1",85733,,,,,,,,,,,,,,,36,36
"2004","SE",857333,767.809364548495,"2",1992,"2","1","4","3","13","1",85733,,,,,,,,,,,,,,,11,11
"2004","SE",857334,767.809364548495,"2",1994,"2","1","4","3","13","NA",85733,,,,,,,,,,,,,,,9,10
"2004","SE",857481,767.809364548495,"1",1964,"2","1","4","3","13","1",85748,,,,,,,,,,,,,,,39,39
"2004","SE",857482,767.809364548495,"4",1958,"1","1","1","4","13","3",85748,,,,,,,,,,,,,,,45,46
"2004","SE",857483,767.809364548495,"4",1992,"2","1","1","2","13","1",85748,,,,,,,,,,,,,,,11,12
"2004","SE",857484,767.809364548495,"1",1996,"2","1","2","4","13","1",85748,,,,,,,,,,,,,,,7,8
"2004","SE",857521,767.809364548495,"4",1973,"2","1","1","2","13","1",85752,,,,,,,,,,,,,,,30,30
"2004","SE",857522,767.809364548495,"4",1968,"1","1","4","3","13","1",85752,,,,,,,,,,,,,,,35,36
"2004","SE",857523,767.809364548495,"4",1997,"2","1","1","4","13","1",85752,,,,,,,,,,,,,,,6,6
"2004","SE",857524,767.809364548495,"3",2000,"2","1","1","2","13","1",85752,,,,,,,,,,,,,,,3,3
"2004","SE",857981,767.809364548495,"4",1968,"2","1","1","2","NA","1",85798,,,,,,,,,,,,,,,35,36
"2004","SE",857982,767.809364548495,"1",1967,"1","1","4","2","13","3",85798,,,,,,,,,,,,,,,36,36
"2004","SE",857983,767.809364548495,"4",2000,"2","1","1","3","13","1",85798,,,,,,,,,,,,,,,3,3
"2004","SE",857984,767.809364548495,"1",2000,"2","1","1","2","NA","3",85798,,,,,,,,,,,,,,,3,4
"2004","SE",858231,767.809364548495,"1",1963,"2","1","4","2","13","1",85823,,,,,,,,,,,,,,,40,41
"2004","SE",858232,767.809364548495,"4",1966,"1","1","4","3","13","1",85823,,,,,,,,,,,,,,,37,38
"2004","SE",858233,767.809364548495,"1",1991,"2","1","1","2","13","NA",85823,,,,,,,,,,,,,,,12,13
"2004","SE",858234,767.809364548495,"1",1999,"2","1","1","4","13","1",85823,,,,,,,,,,,,,,,4,5
"2004","SE",858561,767.809364548495,"4",1985,"2","1","4","4","13","NA",85856,,,,,,,,,,,,,,,18,19
"2004","SE",858562,767.809364548495,"4",1944,"1","1","1","3","NA","1",85856,,,,,,,,,,,,,,,59,60
"2004","SE",858563,767.809364548495,"1",1947,"2","1","2","3","NA","1",85856,,,,,,,,,,,,,,,56,56
"2004","SE",858564,767.809364548495,"1",1980,"2","1","1","2","13","1",85856,,,,,,,,,,,,,,,23,23
"2004","SE",859091,767.809364548495,"3",1964,"2","1","1","3","13","3",85909,,,,,,,,,,,,,,,39,40
"2004","SE",859092,767.809364548495,"1",1963,"1","1","4","2","13","1",85909,,,,,,,,,,,,,,,40,41
"2004","SE",859093,767.809364548495,"4",1987,"1","1","4","3","13","1",85909,,,,,,,,,,,,,,,16,16
"2004","SE",859094,767.809364548495,"2",1992,"1","1","3","2","13","1",85909,,,,,,,,,,,,,,,11,12
"2004","SE",859341,767.809364548495,"1",1972,"1","1","1","4","13","3",85934,,,,,,,,,,,,,,,31,31
"2004","SE",859342,767.809364548495,"2",1975,"2","1","1","4","13","1",85934,,,,,,,,,,,,,,,28,28
"2004","SE",859343,767.809364548495,"4",2001,"2","1","4","4","NA","1",85934,,,,,,,,,,,,,,,2,2
"2004","SE",859344,767.809364548495,"3",2002,"2","1","1","2","13","3",85934,,,,,,,,,,,,,,,1,2
"2004","SE",859351,767.809364548495,"4",1951,"1","1","1","4","13","1",85935,,,,,,,,,,,,,,,52,52
"2004","SE",859352,767.809364548495,"1",1955,"2","1","1","4","13","1",85935,,,,,,,,,,,,,,,48,48
"2004","SE",859353,767.809364548495,"2",1986,"2","1","1","2","13","3",85935,,,,,,,,,,,,,,,17,17
"2004","SE",859354,767.809364548495,"3",1990,"1","1","3","2","13","1",85935,,,,,,,,,,,,,,,13,13
"2004","SE",859411,767.809364548495,"4",1958,"2","1","1","2","13","NA",85941,,,,,,,,,,,,,,,45,46
"2004","SE",859412,767.809364548495,"4",1956,"1","1","3","4","NA","5",85941,,,,,,,,,,,,,,,47,48
"2004","SE",859413,767.809364548495,"4",1988,"1","1","1","4","13","1",85941,,,,,,,,,,,,,,,15,16
"2004","SE",859414,767.809364548495,"1",1990,"2","1","1","3","13","NA",85941,,,,,,,,,,,,,,,13,14
"2004","SE",859601,767.809364548495,"4",1967,"2","1","1","2","NA","1",85960,,,,,,,,,,,,,,,36,36
"2004","SE",859602,767.809364548495,"2",1967,"1","1","1","2","13","1",85960,,,,,,,,,,,,,,,36,37
"2004","SE",859603,767.809364548495,"3",1992,"2","1","1","2","13","3",85960,,,,,,,,,,,,,,,11,11
"2004","SE",859604,767.809364548495,"4",1994,"2","1","1","4","13","NA",85960,,,,,,,,,,,,,,,9,10
"2004","SE",859791,767.809364548495,"1",1952,"1","1","NA","4","13","1",85979,,,,,,,,,,,,,,,51,52
"2004","SE",859792,767.809364548495,"4",1960,"2","1","1","2","NA","1",85979,,,,,,,,,,,,,,,43,44
"2004","SE",859793,767.809364548495,"3",1988,"2","1","4","2","NA","1",85979,,,,,,,,,,,,,,,15,16
"2004","SE",859794,767.809364548495,"2",1990,"1","1","3","2","NA","1",85979,,,,,,,,,,,,,,,13,14
"2004","SE",860081,767.809364548495,"4",1978,"2","1","3","2","13","3",86008,,,,,,,,,,,,,,,25,26
"2004","SE",860082,767.809364548495,"3",1971,"1","1","4","2","13","1",86008,,,,,,,,,,,,,,,32,33
"2004","SE",860083,767.809364548495,"2",1997,"2","1","1","2","NA","1",86008,,,,,,,,,,,,,,,6,7
"2004","SE",860084,767.809364548495,"3",2003,"1","1","1","3","13","1",86008,,,,,,,,,,,,,,,0,1
"2004","SE",860261,767.809364548495,"4",1978,"1","1","4","4","13","1",86026,,,,,,,,,,,,,,,25,26
"2004","SE",860262,767.809364548495,"3",1979,"2","1","1","3","13","1",86026,,,,,,,,,,,,,,,24,24
"2004","SE",860263,767.809364548495,"4",2003,"1","1","1","2","13","1",86026,,,,,,,,,,,,,,,0,1
"2004","SE",860264,767.809364548495,"3",2003,"1","1","1","2","13","1",86026,,,,,,,,,,,,,,,0,0
"2004","SE",860271,767.809364548495,"1",1952,"1","1","3","2","NA","1",86027,,,,,,,,,,,,,,,51,51
"2004","SE",860272,767.809364548495,"3",1960,"2","1","1","4","13","NA",86027,,,,,,,,,,,,,,,43,44
"2004","SE",860273,767.809364548495,"1",1988,"2","1","4","3","13","3",86027,,,,,,,,,,,,,,,15,15
"2004","SE",860274,767.809364548495,"2",1990,"1","1","1","4","13","1",86027,,,,,,,,,,,,,,,13,14
"2004","SE",860301,767.809364548495,"1",1967,"2","1","3","3","13","NA",86030,,,,,,,,,,,,,,,36,36
"2004","SE",860302,767.809364548495,"3",1965,"1","1","4","3","13","1",86030,,,,,,,,,,,,,,,38,38
"2004","SE",860303,767.809364548495,"4",1996,"2","1","4","2","13","1",86030,,,,,,,,,,,,,,,7,8
"2004","SE",860304,767.809364548495,"2",1998,"1","1","3","2","13","3",86030,,,,,,,,,,,,,,,5,6
"2004","SE",860391,767.809364548495,"1",1978,"1","1","1","4","13","NA",86039,,,,,,,,,,,,,,,25,25
"2004","SE",860392,767.809364548495,"1",1979,"2","1","1","2","13","1",86039,,,,,,,,,,,,,,,24,25
"2004","SE",860393,767.809364548495,"2",2003,"1","1","1","3","13","3",86039,,,,,,,,,,,,,,,0,1
"2004","SE",860394,767.809364548495,"4",2003,"1","1","1","3","13","1",86039,,,,,,,,,,,,,,,0,1
"2004","SE",860401,767.809364548495,"3",1966,"1","1","4","3","NA","1",86040,,,,,,,,,,,,,,,37,38
"2004","SE",860402,767.809364548495,"3",1967,"2","1","4","2","NA","3",86040,,,,,,,,,,,,,,,36,37
"2004","SE",860403,767.809364548495,"2",1998,"2","1","4","2","13","NA",86040,,,,,,,,,,,,,,,5,6
"2004","SE",860404,767.809364548495,"2",2001,"1","1","3","2","13","1",86040,,,,,,,,,,,,,,,2,2
"2004","SE",860461,767.809364548495,"3",1964,"1","1","4","2","13","1",86046,,,,,,,,,,,,,,,39,40
"2004","SE",860462,767.809364548495,"1",1966,"2","1","4","3","13","3",86046,,,,,,,,,,,,,,,37,38
"2004","SE",860463,767.809364548495,"3",1987,"2","1","1","2","13","1",86046,,,,,,,,,,,,,,,16,17
"2004","SE",860464,767.809364548495,"2",1990,"1","1","4","4","13","3",86046,,,,,,,,,,,,,,,13,13
"2004","SE",860851,767.809364548495,"2",1967,"1","1","1","2","13","NA",86085,,,,,,,,,,,,,,,36,37
"2004","SE",860852,767.809364548495,"3",1969,"2","1","2","3","13","1",86085,,,,,,,,,,,,,,,34,35
"2004","SE",860853,767.809364548495,"4",1989,"2","1","1","4","NA","5",86085,,,,,,,,,,,,,,,14,15
"2004","SE",860854,767.809364548495,"4",1992,"1","1","1","3","13","NA",86085,,,,,,,,,,,,,,,11,11
"2004","SE",860871,767.809364548495,"1",1967,"2","1","3","3","13","1",86087,,,,,,,,,,,,,,,36,37
"2004","SE",860872,767.809364548495,"2",1967,"1","1","4","2","13","3",86087,,,,,,,,,,,,,,,36,36
"2004","SE",860873,767.809364548495,"2",1992,"2","1","4","2","13","1",86087,,,,,,,,,,,,,,,11,11
"2004","SE",860874,767.809364548495,"2",1994,"2","1","4","2","13","1",86087,,,,,,,,,,,,,,,9,9
"2004","SE",861001,767.809364548495,"2",1963,"1","1","4","3","13","3",86100,,,,,,,,,,,,,,,40,41
"2004","SE",861002,767.809364548495,"3",1966,"2","1","4","4","13","1",86100,,,,,,,,,,,,,,,37,38
"2004","SE",861003,767.809364548495,"2",1998,"1","1","2","3","13","1",86100,,,,,,,,,,,,,,,5,6
"2004","SE",861004,767.809364548495,"2",2000,"1","1","1","4","13","1",86100,,,,,,,,,,,,,,,3,4
"2004","SE",861051,767.809364548495,"3",1960,"2","1","1","3","13","1",86105,,,,,,,,,,,,,,,43,43
"2004","SE",861052,767.809364548495,"3",1957,"1","1","1","3","13","1",86105,,,,,,,,,,,,,,,46,47
"2004","SE",861053,767.809364548495,"4",1990,"1","1","2","3","13","3",86105,,,,,,,,,,,,,,,13,14
"2004","SE",861054,767.809364548495,"2",1993,"1","1","4","2","13","1",86105,,,,,,,,,,,,,,,10,10
"2004","SE",861111,767.809364548495,"2",1970,"2","1","1","3","13","3",86111,,,,,,,,,,,,,,,33,34
"2004","SE",861112,767.809364548495,"4",1970,"1","1","4","3","13","1",86111,,,,,,,,,,,,,,,33,34
"2004","SE",861113,767.809364548495,"1",1996,"2","1","1","4","NA","3",86111,,,,,,,,,,,,,,,7,7
"2004","SE",861114,767.809364548495,"4",1999,"1","1","1","4","13","3",86111,,,,,,,,,,,,,,,4,5
"2004","SE",861541,767.809364548495,"2",1953,"1","1","1","3","13","1",86154,,,,,,,,,,,,,,,50,50
"2004","SE",861542,767.809364548495,"4",1958,"2","1","1","3","13","1",86154,,,,,,,,,,,,,,,45,46
"2004","SE",861543,767.809364548495,"1",1987,"1","1","1","3","13","1",86154,,,,,,,,,,,,,,,16,17
"2004","SE",861544,767.809364548495,"3",1992,"2","1","1","4","NA","3",86154,,,,,,,,,,,,,,,11,11
"2004","SE",861711,767.809364548495,"3",1967,"1","1","1","4","13","1",86171,,,,,,,,,,,,,,,36,36
"2004","SE",861712,767.809364548495,"4",1973,"2","1","1","3","13","1",86171,,,,,,,,,,,,,,,30,30
"2004","SE",861713,767.809364548495,"3",2000,"2","1","1","3","13","NA",86171,,,,,,,,,,,,,,,3,3
"2004","SE",861714,767.809364548495,"1",2000,"2","1","1","3","13","1",86171,,,,,,,,,,,,,,,3,3
"2004","SE",861911,767.809364548495,"1",1986,"1","1","1","3","13","1",86191,,,,,,,,,,,,,,,17,17
"2004","SE",861912,767.809364548495,"3",1954,"2","1","3","4","13","1",86191,,,,,,,,,,,,,,,49,49
"2004","SE",861913,767.809364548495,"2",1989,"1","1","1","2","13","NA",86191,,,,,,,,,,,,,,,14,15
