"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH080","HH081","HH090","HH091","HA010","HA020","HA030","HA040","HA050","HA060","HA070","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010","R_HA030","R_HA040","R_HA050","R_HA060","R_HA070"
"2010","SE",86790,"3","2010","38",20712,20128,0,0,,,,,,,,,0,0,0,0,0,,48,,0,17,0,,566,,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","4","1130.04","1","1","2","2","2","2","1","NA","2","3","2","1","668.61","542.42","226.1","NA","1","NA","1","NA","1","NA","685602","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",86807,"1","2010","54",39201,35779,0,0,,,,,,,,,0,0,0,86,0,,3,,0,59,0,,3362,,"2","NA","1","NA","2","NA","1","1","1","1","1","1","1","1","5","1600.89","3","3","2","2","2","1","1","NA","2","6","2","NA","NA","637.34","518.69","NA","1","NA","1","NA","1","1","37201","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",86820,"4","2010","13",32872,27074,0,0,,,,,,,,,0,0,0,6813,0,,4,,0,755,0,,5043,,"2","NA","2","NA","1","NA","1","1","1","1","3","1","1","1","5","1695.06","3","NA","2","2","1","2","3","NA","3","4","2","1","NA","817.87","450.04","NA","1","NA","1","NA","1","1","914701","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",86823,"2","2010","NA",20275,10732,0,0,,,,,,,,,0,0,0,0,0,,23,,0,0,0,,9542,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","1412.55","3","NA","2","2","2","2","4","NA","3","4","2","1","NA","NA","444.48","NA","1","NA","1","NA","NA","NA","NA","37101","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",86828,"2","2010","20",36454,30663,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5791,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","5","2354.25","2","NA","2","2","2","2","1","NA","2","3","2","1","NA","817.87","622.75","NA","1","NA","1","NA","2","1","1002901","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",86834,"2","2010","11",35577,31126,0,0,,,,,,,,,0,0,0,0,0,,2564,,0,77,0,,4374,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1695.06","3","NA","2","2","2","2","1","NA","2","4","2","1","NA","517.93","486.29","NA","1","NA","1","NA","1","1","40902","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",86841,"3","2010","31",24650,24056,0,0,,,,,,,,,0,0,0,2961,0,,1022,,0,6,0,,588,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","941.7","NA","NA","2","2","2","2","1","NA","3","3","2","1","NA","439.11","470.94","NA","1","NA","1","NA","1","NA","905601","850201","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",86854,"1","2010","22",25791,17218,0,0,,,,,,,,,0,0,0,0,0,,196,,0,0,0,,8573,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","3","3766.8","3","3","1","2","2","2","3","NA","2","6","1","1","282.51","637.34","304.26","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",86870,"4","2010","19",19817,14548,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5270,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2354.25","3","3","2","2","2","2","1","NA","2","6","2","1","NA","637.34","315.47","NA","1","NA","1","NA","NA","NA","667601","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",86882,"4","2010","15",24886,19606,0,0,,,,,,,,,0,0,0,0,0,,2,,0,68,0,,5212,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","5","NA","2","NA","2","2","2","2","3","NA","2","2","2","1","NA","NA","348.52","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",86889,"4","2010","9",25144,24122,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1022,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","1600.89","3","2","2","2","2","2","3","NA","2","2","1","1","NA","817.87","433.28","NA","1","NA","1","NA","1","NA","516405","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",86904,"4","2010","19",17932,12961,0,0,,,,,,,,,0,0,123,0,0,,3,,0,0,0,,4970,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2354.25","3","NA","2","1","2","2","3","NA","2","6","2","1","NA","NA","546.28","NA","1","NA","1","NA","1","NA","40902","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",86923,"3","2010","42",10865,5955,0,0,,,,,,,,,0,0,0,0,0,,558,,0,146,0,,4764,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","2354.25","3","3","2","2","2","2","1","NA","2","6","2","1","NA","817.87","282.6","NA","1","NA","1","NA","1","1","360401","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",86937,"3","2010","44",58950,46635,0,0,,,,,,,,,0,0,0,0,0,,4,,0,0,0,,12315,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","NA","2","4","2","1","NA","626.04","992.65","NA","1","NA","1","NA","NA","1","1002901","62502","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",86940,"4","2010","13",6049,4648,0,0,,,,,,,,,0,7,0,0,0,,6,,0,35,0,,1366,,"2","NA","2","NA","NA","NA","1","1","1","1","1","3","1","1","5","1600.89","3","NA","2","1","2","2","1","NA","3","2","2","1","NA","439.11","235.52","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",86962,"3","2010","27",36218,30437,0,0,,,,,,,,,0,0,0,0,0,,58,,0,304,0,,5477,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","1","2","1","NA","2","6","2","1","NA","626.04","394.29","NA","1","NA","1","NA","1","NA","720001","1002902","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87047,"1","2010","7",20327,13989,0,0,,,,,,,,,0,0,0,0,0,,1,,0,132,0,,6205,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","1412.55","3","NA","2","2","2","1","4","NA","2","1","2","1","NA","NA","443.26","NA","1","NA","1","NA","1","1","761801","338502","NA","NA","NA","2",1.3,,,,,,,,,,,
"2010","SE",87071,"2","2010","10",41773,25585,0,0,,,,,,,,,0,0,0,0,0,,3842,,0,825,0,,15363,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","NA","2","2","2","1","NA","730.1","1186.92","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87100,"3","2010","17",55967,33268,0,0,,,,,,,,,0,0,0,0,0,,908,,0,0,0,,22699,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2825.1","3","NA","2","2","2","2","2","NA","2","6","2","1","NA","742.53","283.07","NA","1","NA","1","NA","1","1","NA","62502","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87102,"4","2010","16",31308,31179,0,0,,,,,,,,,0,0,0,0,0,,205,,0,0,0,,129,,"1","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","NA","2","5","2","1","NA","637.34","1282.12","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87103,"3","2010","35",90330,86900,0,0,,,,,,,,,0,0,0,0,0,,45,,0,13,0,,3418,,"2","NA","2","NA","NA","NA","2","1","1","1","1","1","1","1","4","NA","3","1","2","2","1","2","4","NA","3","2","2","1","NA","542.42","364.53","NA","NA","NA","1","NA","NA","1","862101","938802","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87133,"1","2010","13",61328,55483,0,0,,,,,,,,,0,0,0,0,0,,327,,0,88,0,,5756,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","NA","2","3","2","1","NA","742.53","773.89","NA","1","NA","1","NA","3","1","354301","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87171,"3","2010","14",38018,28166,0,0,,,,,,,,,0,0,0,0,0,,1549,,0,272,0,,9580,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","817.87","8313.6","NA","1","NA","1","NA","1","NA","283501","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87175,"4","2010","9",43605,28636,0,0,,,,,,,,,0,0,0,0,0,,4441,,0,232,0,,14737,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","NA","2","3","2","1","NA","517.93","1344.37","NA","1","NA","1","NA","NA","1","92202","354302","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87177,"4","2010","13",39553,22926,0,0,,,,,,,,,0,636,0,0,0,,498,,0,461,0,,16165,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","1506.72","3","2","2","2","2","2","2","NA","2","5","2","1","216.59","637.34","443.26","NA","1","NA","1","NA","1","1","NA","763702","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87222,"3","2010","17",68208,50715,0,0,,,,,,,,,0,0,0,0,0,,0,,0,287,0,,17207,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","4","2825.1","3","NA","2","2","2","2","1","NA","2","5","2","1","NA","517.93","622.75","NA","1","NA","1","NA","2","1","514602","1002902","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87243,"2","2010","12",51773,36738,0,0,,,,,,,,,0,0,0,0,0,,6,,0,1098,0,,13938,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","NA","2","6","2","1","NA","742.53","622.75","NA","1","NA","1","NA","1","NA","550102","1002902","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87254,"1","2010","46",24918,11955,0,0,,,,,,,,,0,0,0,0,0,,299,,0,1649,0,,11314,,"2","NA","2","NA","NA","NA","1","1","1","1","3","1","1","1","6","2825.1","1","NA","2","2","2","2","1","NA","2","6","2","1","NA","817.87","518.69","NA","1","NA","1","NA","1","1","1050602","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87255,"4","2010","9",64359,57041,0,0,,,,,,,,,0,0,0,0,0,,0,,0,110,0,,7209,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","NA","2","5","2","1","NA","817.87","555.6","NA","1","NA","1","NA","2","1","550102","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87261,"4","2010","11",50104,43007,0,0,,,,,,,,,0,0,30711,0,0,,0,,200,1101,0,,5995,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2825.1","3","NA","1","2","2","2","1","NA","2","2","2","1","282.51","817.87","555.7","NA","1","NA","1","NA","1","1","341301","NA","NA","NA","NA","2",1.3,,,,,,,,,,,
"2010","SE",87262,"2","2010","25",24141,13757,0,0,,,,,,,,,0,0,0,0,0,,52,,0,308,0,,10076,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","3","4","2825.1","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","742.53","992.65","NA","1","NA","1","NA","2","1","472701","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87269,"4","2010","18",8212,-4144,0,0,,,,,,,,,0,0,0,0,0,,91,,0,1,0,,12355,,"2","NA","2","NA","NA","NA","1","1","1","1","3","1","3","1","6","3295.95","3","3","2","2","1","1","4","NA","2","3","2","1","NA","NA","474.9","NA","1","NA","1","NA","2","1","1050602","615501","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87276,"2","2010","38",35854,22170,0,0,,,,,,,,,0,1097,0,0,0,,0,,0,357,0,,13328,,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","5","2825.1","2","NA","2","2","2","2","1","NA","2","6","1","1","NA","730.1","603.16","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87284,"2","2010","10",49948,2038,0,0,,,,,,,,,0,0,0,0,3438,,22,,0,328,0,,47582,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","NA","2","3","2","1","NA","817.87","309.44","NA","1","NA","1","NA","1","1","824702","1000802","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87299,"4","2010","40",43198,29342,0,0,,,,,,,,,0,0,0,0,0,,2,,0,381,0,,13474,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","2","2","1","NA","2","6","2","1","NA","517.93","441.09","NA","1","NA","1","NA","NA","1","720001","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87345,"4","2010","40",41036,15019,0,0,,,,,,,,,0,0,0,0,0,,501,,0,424,0,,25593,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","NA","2","4","2","1","NA","742.53","647.32","NA","1","NA","1","NA","1","1","720001","1002902","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87352,"2","2010","54",30689,20626,0,0,,,,,,,,,0,0,0,93,0,,46,,0,102,0,,9961,,"2","NA","2","NA","2","NA","1","1","1","1","1","2","1","1","6","NA","2","NA","2","2","2","2","1","NA","4","2","2","1","395.51","NA","539.78","NA","1","NA","1","NA","NA","1","NA","189602","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87354,"4","2010","10",70710,60113,0,0,,,,,,,,,0,0,0,0,0,,1741,,0,83,0,,10514,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2825.1","3","NA","2","2","2","2","4","NA","2","6","2","1","NA","817.87","639.98","NA","1","NA","1","NA","1","NA","761801","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87356,"3","2010","51",30469,16643,0,0,,,,,,,,,0,0,0,0,0,,1,,0,497,0,,13328,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","NA","5","NA","3","NA","2","2","2","2","3","NA","3","2","2","1","281.76","NA","659.28","NA","1","NA","1","NA","1","1","NA","293102","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87358,"3","2010","15",28134,3167,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,24967,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","5","1695.06","2","NA","2","2","2","2","1","NA","2","2","2","1","753.36","NA","510.4","NA","1","NA","1","NA","NA","NA","667301","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87359,"2","2010","32",38688,27335,0,0,,,,,,,,,0,0,0,0,0,,11412,,0,2277,0,,9076,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","NA","2","5","2","1","NA","817.87","1282.12","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87381,"1","2010","35",29126,21062,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8064,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","2825.1","3","NA","2","2","2","2","4","NA","2","3","2","1","NA","637.34","1296.81","NA","1","NA","1","NA","1","1","292101","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87393,"3","2010","20",15983,10491,0,0,,,,,,,,,0,351,1052,0,553,,0,,0,89,0,,5403,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","5","1883.4","3","NA","2","2","2","2","3","NA","2","4","2","1","NA","517.93","572.27","NA","1","NA","1","NA","1","NA","787102","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87397,"3","2010","7",60477,46260,0,0,,,,,,,,,0,0,0,0,0,,2349,,0,761,0,,13455,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","1412.55","2","NA","2","2","2","2","4","NA","2","5","2","1","NA","730.1","1186.92","NA","1","NA","1","NA","1","1","487201","354302","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87402,"3","2010","11",39033,29625,0,0,,,,,,,,,0,0,0,0,0,,328,,0,571,0,,8836,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","2","NA","2","3","2","1","NA","626.04","283.07","NA","1","NA","1","NA","1","NA","1002901","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87406,"3","2010","12",52293,42745,0,0,,,,,,,,,0,605,0,0,0,,473,,0,253,0,,9295,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","5","2354.25","3","NA","2","1","2","1","2","NA","2","6","2","1","NA","NA","282.6","NA","1","NA","1","NA","1","1","169202","763702","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87410,"4","2010","11",36989,25773,0,0,,,,,,,,,0,0,0,0,0,,1616,,0,317,0,,10899,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","2","3","2","2","2","2","4","NA","2","4","2","1","NA","730.1","1103.48","NA","1","NA","1","NA","3","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87424,"4","2010","18",76130,66185,0,0,,,,,,,,,0,0,0,0,0,,2894,,0,0,0,,9944,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","NA","NA","2","NA","2","2","2","2","1","NA","2","6","2","1","NA","817.87","283.07","NA","1","NA","1","NA","NA","1","550102","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87427,"4","2010","40",23440,16947,0,0,,,,,,,,,0,0,0,0,0,,106,,0,147,0,,6345,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","1883.4","2","3","2","2","2","2","2","NA","2","3","2","1","NA","637.34","216.69","NA","1","NA","1","NA","1","NA","NA","14602","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87453,"3","2010","8",45662,29732,0,0,,,,,,,,,0,0,0,0,0,,2,,0,222,0,,15709,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","3","9416.99","2","NA","2","2","2","2","1","NA","2","3","1","1","NA","517.93","216.69","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87461,"2","2010","44",33158,24470,0,0,,,,,,,,,0,0,0,0,0,,100,,0,188,0,,8500,,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","5","NA","3","2","2","2","2","2","1","NA","2","4","2","1","NA","742.53","936.8","NA","1","NA","1","NA","1","1","358202","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87465,"4","2010","17",45946,35169,0,0,,,,,,,,,0,0,0,0,0,,4273,,0,215,0,,10561,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","4","NA","2","6","2","1","NA","817.87","515.67","NA","1","NA","1","NA","1","1","338501","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87472,"2","2010","16",27916,27587,0,0,,,,,,,,,0,447,0,0,0,,2,,0,0,0,,328,,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","3","5","NA","3","1","2","2","2","2","1","NA","1","4","2","NA","NA","742.53","637.72","NA","1","NA","1","NA","2","1","364601","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87478,"1","2010","22",48165,37100,0,0,,,,,,,,,0,0,0,0,0,,914,,0,350,0,,10714,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","1","2","2","NA","2","6","2","1","NA","817.87","647.32","NA","1","NA","1","NA","2","1","550102","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87485,"3","2010","42",40132,24777,0,0,,,,,,,,,0,0,0,0,0,,104,,0,627,1047,,13682,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","NA","2","5","2","1","NA","742.53","441.09","NA","1","NA","1","NA","1","1","720001","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87490,"2","2010","17",87023,61016,0,0,,,,,,,,,0,0,0,0,0,,37,,0,628,0,,25379,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","3","2","2","1","2","1","NA","2","6","2","1","NA","637.34","756.75","NA","1","NA","1","NA","1","1","558002","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87508,"1","2010","52",50331,38475,0,0,,,,,,,,,0,0,0,0,0,,0,,0,292,0,,11564,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","1883.4","3","NA","2","1","2","2","1","NA","3","5","2","1","517.93","730.1","794.7","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87511,"4","2010","15",103942,91527,0,0,,,,,,,,,0,0,0,0,0,,198,,0,769,0,,11646,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","NA","2825.1","3","NA","2","1","2","1","4","NA","3","6","2","1","NA","431.86","315.47","NA","1","NA","1","NA","1","NA","NA","338502","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87538,"2","2010","13",18031,12396,0,0,,,,,,,,,0,0,0,0,0,,638,,0,0,0,,5635,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2354.25","2","3","2","2","2","2","2","NA","2","5","2","1","NA","730.1","1550.41","NA","1","NA","1","NA","1","1","169202","447702","NA","NA","NA","2",1.3,,,,,,,,,,,
"2010","SE",87558,"1","2010","15",19432,16592,0,0,,,,,,,,,0,0,0,0,0,,57,,0,7,0,,2834,,"2","NA","2","NA","NA","NA","2","1","1","1","1","1","1","1","4","2354.25","2","3","1","2","2","2","1","NA","2","3","2","1","216.59","517.93","781.7","NA","1","NA","1","NA","1","1","670601","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87569,"3","2010","37",38880,25545,0,0,,,,,,,,,0,0,0,0,0,,2571,,0,400,0,,12935,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","2","1","NA","2","6","2","1","NA","360.11","1186.92","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87575,"4","2010","13",36719,36488,0,0,,,,,,,,,0,0,0,0,0,,6376,,0,7,0,,224,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","2","3","2","2","2","2","1","NA","2","5","1","1","NA","730.1","486.39","NA","1","NA","1","NA","NA","NA","824702","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87577,"1","2010","12",61191,15312,0,0,,,,,,,,,0,3188,0,0,3866,,86,,57,1730,0,,44148,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","1","2","1","NA","2","6","2","1","NA","517.93","394.29","NA","1","NA","1","NA","1","1","550102","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87604,"4","2010","10",39006,38834,0,0,,,,,,,,,0,0,0,0,0,,5371,,0,3,0,,170,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","730.1","659.28","NA","1","NA","1","NA","1","1","354301","487202","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87652,"2","2010","14",36060,15047,0,0,,,,,,,,,0,0,0,0,0,,199,,0,1617,0,,19396,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","1","1","NA","2","1","2","1","NA","626.04","315.47","NA","1","NA","1","NA","1","NA","757101","447702","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87664,"2","2010","8",50620,42670,0,0,,,,,,,,,0,0,0,0,0,,715,,0,54,0,,7895,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","1412.55","3","NA","1","1","2","1","4","NA","2","6","1","1","NA","730.1","586.68","NA","1","NA","1","NA","2","NA","NA","360402","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87678,"1","2010","23",67337,62272,0,0,,,,,,,,,0,0,0,0,0,,537,,0,174,0,,4890,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","2825.1","2","NA","2","2","2","2","4","NA","2","3","2","1","NA","817.87","0.09","NA","1","NA","1","NA","NA","NA","281901","644401","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87693,"4","2010","11",8168,-1948,0,0,,,,,,,,,0,0,0,0,0,,6,,0,2010,0,,8106,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","1412.55","3","NA","2","2","2","2","1","NA","2","4","2","1","NA","637.34","245.03","NA","1","NA","1","NA","NA","1","459201","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87715,"2","2010","9",43819,34549,0,0,,,,,,,,,0,0,0,0,0,,137,,0,180,0,,9090,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2354.25","3","3","2","2","2","2","1","NA","2","5","1","1","NA","637.34","443.26","NA","1","NA","1","NA","1","1","169202","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87717,"3","2010","32",58170,33767,0,0,,,,,,,,,0,0,0,0,0,,161,,0,0,0,,24403,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2354.25","3","NA","2","2","1","2","1","NA","2","5","2","1","NA","517.93","555.6","NA","1","NA","1","NA","1","1","1002901","720002","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87720,"4","2010","15",30054,23193,0,0,,,,,,,,,0,0,0,0,0,,179,,0,239,0,,6622,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","1600.89","2","NA","2","2","2","2","1","NA","2","5","2","1","NA","NA","470.94","NA","1","NA","1","NA","2","1","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","SE",87722,"4","2010","9",42506,31593,0,0,,,,,,,,,0,0,0,0,0,,1388,,0,0,0,,10913,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","NA","1","5","2","1","NA","817.87","659.28","NA","1","NA","1","NA","2","NA","131301","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
