"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL110","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PX020","PX050","PX010"
"2004","SE",602191,729.545454545455,"2363.7","1","2004","65","3",1943,"1","2","3","EU","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",0,421,0,45188,705,1968,551,0,0,0,0,0,0,0,0,1,60219,"3",60,"4","9.1242"
"2004","SE",602192,729.545454545455,"1076.2","2","2004","31","2",1941,"2","5","1","SE","2","NA","2","6","NA","NA","2","NA","NA","6","39","12","0","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",0,0,0,0,0,219,0,0,0,0,0,0,0,30373,0,1,60219,"3",62,"1","9.1242"
"2004","SE",602341,729.545454545455,"1923.7","2","2004","60","3",1957,"2","2","3","SE","2","NA","3","1","NA","NA","NA","NA","3","4","38","0","0","NA","l-n","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",0,0,0,0,0,416,21097,0,0,0,0,0,0,6116,0,1,60234,"3",46,"1","9.1242"
"2004","SE",602342,729.545454545455,"1382","2","2004","45","2",1948,"1","2","3","SE","2","NA","3","1","NA","NA","NA","NA","3","9","40","12","0","NA","NA","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","2","2","3","NA","NA",0,263,0,65493,79,0,0,0,0,0,0,0,0,0,0,1,60234,"3",55,"1","9.1242"
"2004","SE",602511,729.545454545455,"NA","1","2004","50","3",1959,"2","5","1","SE","2","NA","4","2","NA","1","1","NA","3","5","40","12","0","NA","l-n","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","2","NA",925,0,0,21050,0,0,0,0,0,0,0,0,509,0,0,1,60251,"3",44,"4","9.1242"
"2004","SE",602512,729.545454545455,"NA","1","2004","60","4",1985,"1","1","1","SE","2","NA","2","4","NA","NA","NA","NA","3",,"60","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","2","NA","NA","8",0,566,0,215,0,263,0,0,0,4994,0,0,0,0,3372,1,60251,"2",18,"3","9.1242"
"2004","SE",602561,729.545454545455,"NA","3","2004","70","3",1979,"2","1","1","SE","2","NA","5","1","NA","2","2","NA","3","3","NA","0","0","NA","l-n","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","1","NA",0,0,0,2584,0,0,0,0,0,5837,0,0,0,0,7304,1,60256,"3",24,"NA","9.1242"
"2004","SE",602562,729.545454545455,"NA","2","2004","50","4",1951,"2","5","3","SE","2","NA","3","2","NA","NA","NA","NA","3","7","NA","12","0","NA","NA","NA","13","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","NA","NA","NA","NA",0,0,0,19962,102,672,0,0,0,4071,0,0,0,0,0,1,60256,"2",52,"1","9.1242"
"2004","SE",602651,729.545454545455,"978.1","4","2004","50","2",1978,"2","1","3","SE","2","NA","5","4","NA","1","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","NA","2","NA","1","NA",0,0,0,0,0,658,0,0,0,0,0,0,0,0,12928,1,60265,"2",25,"1","9.1242"
"2004","SE",602652,729.545454545455,"1126.2","3","2004","45","4",1977,"1","1","3","SE","2","NA","3","1","NA","NA","2","NA","3","5","45","12","0","5","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","NA","NA","NA","NA",0,0,0,22294,0,0,0,0,0,2906,0,0,0,0,0,1,60265,"2",26,"3","9.1242"
"2004","SE",603101,729.545454545455,"1279.6","4","2004","85","3",1969,"1","1","3","SE","2","NA","5","3","NA","2","2","NA","2","3","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2","NA",0,0,0,1519,0,0,0,0,0,1600,0,0,1711,0,0,1,60310,"2",34,"1","9.1242"
"2004","SE",603102,729.545454545455,"1250.7","3","2004","65","2",1972,"2","1","3","SE","2","NA","5","1","NA","NA","NA","NA","3","5","40","12","12","NA","l-n","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",0,0,0,30160,0,0,0,0,0,0,0,0,0,0,0,1,60310,"2",31,"3","9.1242"
"2004","SE",603361,729.545454545455,"NA","2","2004","85","4",1927,"1","2","3","SE","2","NA","5","5","NA","NA","2","NA","2","2","40","12","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","2","NA","2","NA",4429,0,0,0,0,0,0,0,0,0,19915,0,0,0,0,1,60336,"3",76,"4","9.1242"
"2004","SE",603362,729.545454545455,"NA","3","2004","50","3",1932,"2","2","1","SE","2","NA","3","5","NA","NA","NA","NA","3",,"35","12","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",0,263,0,0,0,0,0,0,0,0,38721,0,0,0,0,1,60336,"3",71,"1","9.1242"
"2004","SE",603571,729.545454545455,"1096.4","4","2004","60","3",1964,"1","1","3","SE","2","NA","3","1","NA","NA","NA","NA","3","8","40","12","0","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","NA","2","NA",0,0,0,29470,0,0,0,0,0,0,0,0,0,0,0,1,60357,"3",39,"3","9.1242"
"2004","SE",603572,729.545454545455,"NA","1","2004","90","2",1971,"2","2","1","EU","2","NA","5","1","NA","NA","NA","NA","3","2","36","12","0","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","1","NA",0,0,0,26268,0,0,0,0,0,0,0,0,1806,0,0,1,60357,"2",32,"3","9.1242"
"2004","SE",603621,729.545454545455,"1356.3","4","2004","55","4",1954,"1","1","2","SE","2","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","NA","b-e","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","NA","NA","2","NA",4147,0,0,42920,0,263,0,0,0,0,0,0,0,0,0,1,60362,"2",49,"3","9.1242"
"2004","SE",603622,729.545454545455,"1125.5","3","2004","70","3",1952,"2","5","2","SE","2","NA","3","3","NA","NA","2","NA","3","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","3","1","NA","2","NA",331,0,0,9012,0,0,0,0,0,2470,0,0,0,0,0,1,60362,"3",51,"1","9.1242"
"2004","SE",603701,729.545454545455,"1273.1","3","2004","70","2",1952,"1","5","2","SE","1","3","3","1","NA","NA","NA","NA","3","7","40","12","0","NA","g","NA","13","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",0,0,0,24655,0,0,0,0,0,0,0,0,0,0,0,1,60370,"3",51,"1","9.1242"
"2004","SE",603702,729.545454545455,"1884.1","2","2004","77","2",1956,"2","2","1","SE","2","NA","3","2","NA","1","NA","NA","NA","5","NA","12","0","NA","l-n","NA","4","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","3",0,0,0,21163,0,660,0,0,0,0,0,0,0,0,0,1,60370,"2",47,"4","9.1242"
"2004","SE",603771,729.545454545455,"NA","3","2004","50","2",1947,"2","2","3","SE","2","NA","5","1","NA","NA","NA","NA","3","3","40","12","0","NA","l-n","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA",0,0,0,48441,0,0,0,0,0,0,0,0,0,0,0,1,60377,"2",56,"1","9.1242"
"2004","SE",603772,729.545454545455,"NA","2","2004","90","3",1948,"1","2","2","SE","2","NA","3","1","NA","NA","NA","NA","3","9","36","12","0","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","1","NA",4101,0,0,34800,0,0,0,0,0,0,0,0,106,0,0,1,60377,"3",55,"1","9.1242"
"2004","SE",603781,729.545454545455,"1308.1","3","2004","67","3",1982,"1","1","3","SE","2","3","3","4","NA","NA","2","NA","NA",,"NA","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA",0,0,0,6264,0,0,0,0,0,0,0,0,0,0,0,1,60378,"2",21,"1","9.1242"
"2004","SE",603782,729.545454545455,"NA","4","2004","55","2",1982,"2","1","1","SE","1","5","3","4","NA","1","2","NA","3",,"40","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","NA","NA",0,0,0,739,0,0,0,0,0,0,0,0,0,0,4156,1,60378,"3",21,"1","9.1242"
"2004","SE",604291,729.545454545455,"NA","2","2004","90","1",1925,"1","2","3","SE","2","NA","NA","5","NA","NA","NA","NA","1",,"40","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","2","NA",0,0,0,0,0,161,0,0,0,0,30324,0,0,0,0,1,60429,"3",78,"3","9.1242"
"2004","SE",604292,729.545454545455,"1342.3","2","2004","90","1",1926,"2","4","1","SE","2","NA","2","5","NA","NA","2","NA","3","9","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","1","2","NA","2","NA",0,1799,0,0,0,263,0,0,0,0,12700,0,0,0,0,1,60429,"2",77,"3","9.1242"
"2004","SE",604421,729.545454545455,"1183","4","2004","75","4",1973,"2","2","3","SE","2","NA","3","3","NA","1","2","NA","3","5","40","12","12","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","2","2","NA","NA","NA",0,0,0,2674,0,0,4608,0,0,0,0,0,0,0,11139,1,60442,"2",30,"4","9.1242"
"2004","SE",604422,729.545454545455,"NA","3","2004","NA","1",1943,"1","5","1","SE","2","NA","3","6","NA","1","NA","NA","3","6","NA","12","12","NA","NA","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",0,0,0,0,0,0,0,0,0,0,5167,0,0,25897,0,1,60442,"3",60,"3","9.1242"
"2004","SE",604601,729.545454545455,"1274.8","2","2004","55","3",1978,"2","1","3","SE","2","NA","5","1","NA","NA","NA","NA","3","2","60","2","0","NA","b-e","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","3","NA","NA","2","NA",0,0,0,14008,0,395,0,0,0,0,0,0,250,0,0,1,60460,"3",25,"4","9.1242"
"2004","SE",604602,729.545454545455,"NA","3","2004","55","4",1980,"1","1","3","SE","2","3","4","4","NA","1","NA","NA","NA","9","NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","NA","NA",0,0,0,4627,0,225,0,0,0,0,0,0,0,0,2249,1,60460,"2",23,"3","9.1242"
"2004","SE",604701,729.545454545455,"1176.7","3","2004","55","4",1947,"2","2","2","SE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","l-n","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,0,37666,0,263,0,0,0,0,0,0,0,0,0,1,60470,"2",56,"1","9.1242"
"2004","SE",604702,729.545454545455,"1172.1","4","2004","NA","4",1948,"1","1","2","SE","2","NA","3","3","NA","NA","NA","NA","NA","2","NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","2","NA",0,0,0,5022,0,66,0,0,0,18669,0,0,1319,0,0,1,60470,"2",55,"4","9.1242"
"2004","SE",604861,729.545454545455,"1137.3","2","2004","NA","2",1943,"1","2","1","SE","2","NA","3","1","NA","NA","NA","NA","3","3","40","12","0","NA","g","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","1","NA","NA","2","NA",215,0,0,32391,0,0,0,0,0,0,0,0,0,0,0,1,60486,"3",60,"4","9.1242"
"2004","SE",604862,729.545454545455,"NA","3","2004","52","2",1941,"2","5","1","SE","2","NA","3","6","NA","NA","2","NA","NA","6","40","NA","0","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","2","NA","2","NA",0,0,0,1235,0,0,0,0,0,0,3879,0,0,14242,0,1,60486,"2",62,"1","9.1242"
"2004","SE",604891,729.545454545455,"1290","4","2004","75","1",1972,"1","1","1","SE","2","NA","3","1","NA","NA","NA","NA","NA","5","40","12","0","NA","g","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",0,0,0,42327,962,0,478,0,0,0,0,0,0,0,0,1,60489,"2",31,"4","9.1242"
"2004","SE",604892,729.545454545455,"NA","3","2004","75","2",1979,"2","1","1","SE","2","NA","2","1","NA","1","NA","NA","NA","5","NA","0","0","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","2","1",0,427,0,6142,0,0,0,0,0,0,0,0,0,0,10090,1,60489,"3",24,"3","9.1242"
"2004","SE",604911,729.545454545455,"1279.6","3","2004","57","1",1944,"2","5","3","SE","2","NA","3","6","NA","1","2","NA","3","5","32","10","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","NA","NA","1",0,137,0,0,0,0,0,0,1200,0,3620,0,0,16922,0,1,60491,"3",59,"1","9.1242"
"2004","SE",604912,729.545454545455,"1126.2","1","2004","50","4",1938,"1","2","1","EU","2","NA","1","6","NA","NA","2","NA","NA",,"NA","12","0","NA","NA","NA","13","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","2","5",0,0,0,0,0,0,0,0,0,0,0,0,0,19764,0,1,60491,"3",65,"4","9.1242"
"2004","SE",605051,729.545454545455,"NA","2","2004","60","2",1980,"2","1","3","SE","1","NA","3","1","NA","NA","NA","NA","3","9","NA","12","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",0,0,0,5223,19,132,0,0,0,0,0,0,288,0,0,1,60505,"2",23,"3","9.1242"
"2004","SE",605052,729.545454545455,"1543.4","1","2004","55","4",1979,"1","1","1","SE","2","NA","5","1","NA","NA","NA","NA","3","3","30","0","0","NA","l-n","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,364,0,17407,5,0,0,0,0,0,0,0,0,0,0,1,60505,"2",24,"4","9.1242"
"2004","SE",605531,729.545454545455,"2088.2","4","2004","80","1",1958,"2","2","3","SE","2","NA","5","1","NA","1","2","NA","NA","5","40","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",0,0,0,21508,0,0,0,0,0,0,0,7813,0,0,0,1,60553,"2",45,"3","9.1242"
"2004","SE",605532,729.545454545455,"NA","4","2004","50","1",1986,"1","1","3","SE","1","NA","2","4","NA","NA","2","NA","3","6","60","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","NA","NA",0,748,0,602,0,0,0,0,0,0,0,0,0,0,207,1,60553,"2",17,"4","9.1242"
"2004","SE",605541,729.545454545455,"NA","1","2004","70","1",1975,"2","2","3","SE","2","NA","4","4","NA","NA","2","NA","1",,"40","0","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",53,0,0,0,0,0,0,0,0,0,0,0,0,0,5738,1,60554,"3",28,"1","9.1242"
"2004","SE",605542,729.545454545455,"1186.3","3","2004","90","3",1972,"1","1","3","SE","2","NA","3","1","NA","1","NA","NA","3","5","NA","12","0","NA","g","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","2","2","NA","2","NA",114,2115,0,26902,2458,0,0,0,0,0,0,0,155,0,0,1,60554,"2",31,"1","9.1242"
"2004","SE",606251,729.545454545455,"1250.7","1","2004","80","2",1974,"2","2","1","EU","2","NA","3","1","NA","1","NA","NA","NA","8","NA","4","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA",18,0,0,23056,0,0,0,0,0,0,0,0,0,0,0,1,60625,"2",29,"1","9.1242"
"2004","SE",606252,729.545454545455,"1122.4","2","2004","75","2",1964,"1","2","1","SE","2","NA","3","4","NA","NA","NA","NA","NA",,"38","12","0","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,23468,0,0,0,0,0,1,60625,"2",39,"1","9.1242"
"2004","SE",606261,729.545454545455,"NA","3","2004","65","2",1944,"1","2","1","SE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","NA","12","0","NA","NA","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",0,0,0,73259,0,0,0,0,0,0,0,0,0,0,0,1,60626,"3",59,"1","9.1242"
"2004","SE",606262,729.545454545455,"NA","3","2004","65","2",1940,"2","2","3","SE","2","NA","3","5","NA","NA","NA","NA","3",,"NA","12","5","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,29454,0,0,0,0,1,60626,"3",63,"3","9.1242"
"2004","SE",606371,729.545454545455,"1087.3","2","2004","65","4",1955,"2","5","3","SE","2","NA","3","6","NA","1","2","NA","3","6","40","12","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA",56,0,0,67,0,0,0,0,0,0,1619,0,8421,7481,0,1,60637,"3",48,"1","9.1242"
"2004","SE",606372,729.545454545455,"1137.1","2","2004","60","4",1953,"1","2","3","SE","2","NA","3","1","NA","NA","NA","NA","3","2","39","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","1","3","2","6",0,395,0,28728,0,0,0,0,0,0,0,0,208,0,0,1,60637,"3",50,"2","9.1242"
"2004","SE",606491,729.545454545455,"NA","2","2004","70","2",1940,"1","1","3","SE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","38","12","0","NA","o","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","NA","NA","NA","NA",0,0,0,38364,0,0,0,0,0,0,0,0,0,0,0,1,60649,"2",63,"1","9.1242"
"2004","SE",606492,729.545454545455,"NA","3","2004","36","1",1939,"2","2","1","SE","NA","NA","1","6","NA","NA","NA","NA","NA","5","NA","0","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","2","NA","NA","NA",0,0,0,4912,0,0,0,0,0,0,1151,0,9495,3943,0,1,60649,"2",64,"1","9.1242"
"2004","SE",606531,729.545454545455,"2215.1","3","2004","55","1",1983,"1","1","1","SE","1","NA","3","7","NA","NA","NA","NA","NA",,"NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","1","NA",339,395,0,6380,0,441,0,0,0,0,0,0,0,0,428,1,60653,"3",20,"1","9.1242"
"2004","SE",606532,729.545454545455,"NA","3","2004","70","2",1962,"2","1","3","SE","2","NA","5","2","NA","2","2","NA","NA","3","NA","3","0","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","1","NA","1","NA",0,241,0,13461,0,0,0,0,0,0,0,0,0,0,0,1,60653,"2",41,"1","9.1242"
"2004","SE",606641,729.545454545455,"1137.3","3","2004","70","1",1944,"2","5","3","SE","2","NA","3","1","NA","1","2","NA","NA","9","NA","NA","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","2","2","NA","2","NA",0,0,0,22379,0,0,0,0,0,0,0,0,0,0,0,1,60664,"2",59,"1","9.1242"
"2004","SE",606642,729.545454545455,"1342.3","4","2004","75","1",1938,"1","2","1","SE","2","NA","1","5","NA","NA","2","NA","3",,"NA","12","0","NA","NA","NA","12","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA","2","NA",0,0,0,5263,0,0,0,0,0,0,14067,0,0,4768,0,1,60664,"3",65,"1","9.1242"
"2004","SE",606691,729.545454545455,"2065.8","4","2004","40","1",1950,"1","2","3","SE","2","NA","3","1","NA","1","NA","NA","3","7","40","12","0","NA","g","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","NA","NA","2","NA",0,0,0,24173,0,0,0,0,0,0,0,0,0,0,0,1,60669,"2",53,"1","9.1242"
"2004","SE",606692,729.545454545455,"1210.7","3","2004","NA","4",1957,"2","2","3","EU","1","3","5","1","NA","2","2","NA","NA","2","NA","12","0","NA","l-n","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","2","NA",0,0,0,569,0,0,0,0,0,0,0,0,0,0,0,1,60669,"2",46,"1","9.1242"
"2004","SE",606981,729.545454545455,"NA","3","2004","75","4",1982,"2","1","3","SE","2","NA","5","4","NA","1","NA","NA","3",,"NA","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","NA","2","NA","2","NA",1921,0,0,2317,0,0,0,0,0,0,0,0,0,0,6786,1,60698,"2",21,"NA","9.1242"
"2004","SE",606982,729.545454545455,"NA","2","2004","77","2",1982,"1","1","3","SE","1","NA","3","4","NA","NA","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","6","NA","1",66,640,0,2806,516,0,0,0,0,0,0,0,0,0,5467,1,60698,"2",21,"1","9.1242"
"2004","SE",607071,729.545454545455,"1292.7","3","2004","55","2",1923,"1","4","2","SE","2","NA","1","5","NA","NA","NA","NA","2",,"30","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,20049,0,0,0,0,1,60707,"3",80,"1","9.1242"
"2004","SE",607072,729.545454545455,"1163.5","1","2004","65","1",1923,"2","4","1","SE","2","5","1","5","NA","NA","2","NA","NA","5","NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","6","2","NA",0,0,0,0,0,0,0,0,0,0,12512,0,0,0,0,1,60707,"2",80,"3","9.1242"
"2004","SE",607401,729.545454545455,"NA","2","2004","80","1",1927,"1","2","1","SE","2","NA","5","5","NA","1","NA","NA","3","2","NA","12","0","NA","NA","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",0,0,0,0,0,0,-941,0,0,0,23419,0,0,0,0,1,60740,"3",76,"1","9.1242"
"2004","SE",607402,729.545454545455,"1203.2","1","2004","60","4",1932,"2","2","1","SE","1","NA","3","5","NA","NA","2","NA","NA",,"NA","0","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA",0,0,0,2943,0,0,-153,0,751,0,4827,0,0,0,0,1,60740,"3",71,"3","9.1242"
