"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120","HC010","HC020","HC030","HC040","HC050","HC060","HC070","HC080","HC090","HC100","HC110","HC120","HC130","HC140","HC150","HC160"
"2012","SE",80872,"2","2012","14",92719,92404,0,0,,,,,,,,,0,9822,0,0,7333,,1133,,616,58,0,,257,,"3","3","NA","1","1","1","1","1","1","1","1","4","5537.22","3","NA","2","2","2","2","1","3","6","2","1","NA","777.09","900.35","NA","1","1",,"4",2.5,,,,,,"2","97","1","1","1","2","1","3","4","4","4","4","4","NA","3","NA"
"2012","SE",80879,"3","2012","12",87673,39890,0,0,,,,,,,,,0,2575,0,0,0,,0,,0,7690,0,,40092,,"3","3","NA","1","1","1","1","1","1","1","1","4","4429.78","3","NA","2","2","2","2","1","2","6","1","1","NA","911.54","769.78","0","1","1",,"4",2.5,,,,,,"2","140","1","1","NA","1","1","4","3","4","4","1","4","NA","3","NA"
"2012","SE",80881,"1","2012","12",38758,26131,0,0,,,,,,,,,0,2941,0,0,0,,268,,151,681,0,,11946,,"3","3","3","1","1","1","1","1","1","1","1","5","1661.17","3","NA","2","2","2","2","1","1","4","2","1","NA","777.09","856.61","0","1","1",,"4",2.1,,,,,,"2","260","1","1","1","2","1","3","4","4","4","4","3","NA","3","NA"
"2012","SE",80887,"3","2012","41",128969,49849,0,0,,,,,,,,,0,21082,0,0,0,,151,,0,5952,0,,73167,,"3","3","NA","1","1","1","1","1","1","1","3","6","NA","1","NA","2","2","2","2","1","3","5","2","1","NA","1183.75","560.26","0","1","1",,"4",2.1,,,,,,"2","54","1","1","1","1","1","4","4","NA","4","3","1","NA","3","NA"
"2012","SE",80894,"3","2012","14",70513,46527,0,0,,,,,,,,,0,1853,0,0,0,,1658,,131,1805,0,,22182,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","4","2","5","2","1","NA","NA","1226.49","664.47","1","1",,"4",2.1,,,,,,"2","120","1","1","1","1","1","4","3","3","3","3","3","NA","3","NA"
"2012","SE",80919,"3","2012","17",61610,34215,0,0,,,,,,,,,0,4650,0,0,0,,2568,,313,0,0,,27395,,"3","3","NA","1","1","1","1","1","1","1","1","6","3322.33","3","NA","2","2","2","2","1","3","6","2","1","NA","911.54","1580.32","NA","1","1",,"4",2.1,,,,,,"2","120","1","1","1","1","1","4","4","4","3","4","3","NA","3","NA"
"2012","SE",80956,"1","2012","14",73543,63114,0,0,,,,,,,,,0,91,0,0,0,,20,,0,205,0,,10224,,"3","3","NA","1","1","1","1","1","1","1","2","6","2214.89","3","NA","2","2","2","2","2","2","4","2","1","NA","911.54","462.25","0","1","1",,"4",2.5,,,,,,"2","200","1","1","NA","1","1","4","4","3","3","4","3","NA","3","NA"
"2012","SE",80985,"1","2012","21",87174,67057,0,0,,,,,,,,,0,148,0,0,0,,32,,0,661,0,,19455,,"3","3","NA","1","1","1","3","1","1","1","1","6","2768.61","3","NA","2","2","1","2","1","2","6","2","1","NA","930.7","1580.32","138.43","1","1",,"4",2.5,,,,,,"2","250","1","1","1","1","1","4","3","4","4","NA","4","NA","3","NA"
"2012","SE",80987,"3","2012","20",20620,-65,0,0,,,,,,,,,0,0,0,0,0,,525,,0,640,0,,20045,,"3","3","3","2","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","4","2","4","2","1","664.47","930.7","1112.65","NA","1","1",,"4",2.1,,,,,,"2","80","1","1","1","1","1","3","4","4","3","4","4","NA","3","NA"
"2012","SE",80993,"4","2012","17",166327,137280,0,0,,,,,,,,,0,2440,0,0,0,,3876,,254,0,0,,29047,,"3","3","NA","1","1","1","1","1","1","1","1","6","2214.89","3","NA","2","2","2","2","1","2","6","2","1","NA","930.7","900.35","0","1","1",,"4",2.1,,,,,,"2","250","1","1","1","1","1","4","4","3","4","2","4","NA","3","NA"
"2012","SE",81005,"3","2012","13",57458,47278,0,0,,,,,,,,,0,0,0,0,0,,1829,,0,136,0,,10044,,"3","3","NA","1","1","1","1","1","1","1","1","6","2768.61","3","NA","2","2","2","2","1","2","5","1","1","NA","930.7","856.61","0","1","1",,"4",2.1,,,,,,"2","250","1","1","2","1","1","4","4","4","1","1","3","NA","3","NA"
"2012","SE",81012,"2","2012","21",85576,72461,0,0,,,,,,,,,0,13570,0,0,10131,,1566,,852,1286,0,,11828,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","4","2","5","2","1","NA","1183.75","447.74","NA","1","1",,"4",2.1,,,,,,"2","280","1","1","1","1","1","4","4","4","3","4","4","NA","3","NA"
"2012","SE",81019,"1","2012","35",92255,77176,0,0,,,,,,,,,0,11160,0,0,8332,,1288,,700,593,0,,14485,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","4","2","6","2","1","NA","754.72","832.13","0.02","1","1",,"4",2.5,,,,,,"2","150","1","1","1","1","1","4","3","4","4","4","3","NA","3","NA"
"2012","SE",81059,"2","2012","18",95258,77681,0,0,,,,,,,,,0,0,0,0,0,,0,,0,605,0,,16973,,"3","3","NA","1","1","1","1","1","1","1","1","4","3100.84","2","NA","2","2","2","2","1","1","3","2","1","NA","NA","833.02","0","1","1",,"4",2.1,,,,,,"2","225","1","1","1","1","1","4","4","NA","4","4","4","NA","3","NA"
"2012","SE",81105,"2","2012","18",129957,113037,0,0,,,,,,,,,0,1725,0,0,0,,1544,,122,1502,0,,15417,,"3","3","NA","1","1","1","1","1","1","1","1","5","1661.17","3","NA","2","2","2","2","4","1","5","2","1","NA","930.7","757.49","NA","1","1",,"4",2.5,,,,,,"2","225","1","1","1","1","1","4","3","4","3","4","2","NA","3","NA"
"2012","SE",81110,"4","2012","13",93665,66094,0,0,,,,,,,,,0,2365,0,0,3123,,0,,0,0,0,,27571,,"3","3","NA","1","1","1","1","1","1","1","1","6","3322.33","3","NA","2","2","2","2","4","2","6","2","1","NA","930.7","507.98","NA","1","1",,"4",2.1,,,,,,"2","270","1","1","1","1","1","4","4","NA","3","3","NA","NA","3","NA"
"2012","SE",81113,"2","2012","35",94806,75422,0,0,,,,,,,,,0,4928,0,0,0,,32,,32,3016,0,,16367,,"3","3","NA","1","1","1","1","1","1","1","1","4","4983.5","3","NA","2","2","2","2","1","2","6","2","1","NA","1183.75","669.34","0","1","1",,"4",2.5,,,,,,"2","34","1","1","1","1","2","4","3","4","2","4","4","NA","3","NA"
"2012","SE",81116,"1","2012","20",87451,75103,0,0,,,,,,,,,0,34528,0,0,0,,362,,0,941,0,,11407,,"3","3","1","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","5","2","1","442.98","930.7","679.86","NA","1","1",,"4",2.1,,,,,,"2","34","1","2","1","1","1","4","4","1","3","3","4","NA","3","NA"
"2012","SE",81126,"1","2012","35",40651,21463,0,0,,,,,,,,,0,0,0,0,0,,686,,0,1513,0,,17675,,"3","3","3","1","1","1","1","1","1","1","1","5","1661.17","3","3","2","2","2","2","1","1","2","2","1","NA","NA","593.15","0","1","1",,"4",2.1,,,,,,"2","100","1","1","1","1","1","4","4","NA","2","NA","3","NA","3","NA"
"2012","SE",81134,"1","2012","72",68234,23061,0,0,,,,,,,,,0,1413,0,0,0,,24,,0,0,0,,45173,,"3","3","3","1","1","1","1","1","1","1","1","4","5537.22","NA","NA","2","2","2","2","1","2","6","2","1","1296.82","930.7","571","0","1","1",,"4",2.1,,,,,,"2","140","1","1","1","1","1","4","4","4","3","4","4","NA","3","NA"
"2012","SE",81135,"1","2012","14",61667,44059,0,0,,,,,,,,,0,11500,0,0,0,,159,,61,1388,0,,16220,,"3","3","NA","1","1","1","1","3","1","1","1","5","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","930.7","2078.56","0.02","1","1",,"4",2.1,,,,,,"2","260","1","1","1","1","1","4","3","4","3","2","3","NA","2","NA"
"2012","SE",81142,"1","2012","66",48415,31196,0,0,,,,,,,,,0,751,0,0,0,,9095,,0,2918,0,,14301,,"3","3","NA","1","1","1","3","1","1","1","1","6","2768.61","2","3","2","2","2","2","1","1","3","2","1","NA","1050.19","1659.51","0","1","1",,"4",2.3,,,,,,"2","112","1","2","1","1","1","4","4","4","4","NA","4","NA","3","NA"
"2012","SE",81144,"3","2012","13",52437,22852,0,0,,,,,,,,,0,1072,0,0,0,,250,,49,1018,0,,28567,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","1","2","2","2","1","2","5","2","1","NA","930.7","952.73","NA","1","1",,"4",2.1,,,,,,"2","200","1","1","1","2","1","4","4","3","4","NA","4","NA","3","NA"
"2012","SE",81149,"1","2012","14",49869,27836,0,0,,,,,,,,,0,10680,0,0,0,,41,,40,2000,0,,20033,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","1","2","2","2","2","2","6","2","1","NA","777.09","707.77","0","1","1",,"4",2.1,,,,,,"2","100","1","1","1","1","1","4","4","4","4","3","2","NA","3","NA"
"2012","SE",81161,"3","2012","18",113172,99546,0,0,,,,,,,,,0,5025,0,0,0,,33,,33,513,0,,13114,,"3","3","3","1","1","1","1","1","1","1","1","5","1661.17","3","NA","2","2","2","2","4","2","6","2","1","NA","911.54","657.38","0","1","1",,"4",2.3,,,,,,"2","200","1","1","1","1","1","4","3","4","4","4","NA","NA","3","NA"
"2012","SE",81167,"4","2012","15",74570,64942,0,0,,,,,,,,,0,1280,0,0,0,,76,,0,911,0,,8717,,"3","3","3","1","1","2","1","1","1","1","1","3","2768.61","3","NA","2","2","2","NA","1","1","4","2","1","NA","634.23","569.45","0","1","1",,"4",2.1,,,,,,"2","150","1","1","1","1","1","4","4","4","3","3","3","NA","3","NA"
"2012","SE",81168,"1","2012","31",86355,58551,0,0,,,,,,,,,0,9785,0,0,0,,38,,37,2089,0,,25714,,"3","3","NA","1","1","1","1","1","1","1","1","5","885.96","3","NA","2","2","2","2","4","2","5","2","1","NA","930.7","707.77","0","1","1",,"4",2.1,,,,,,"2","120","1","1","1","1","1","3","3","4","3","1","2","NA","3","NA"
"2012","SE",81170,"3","2012","16",57626,46883,0,0,,,,,,,,,0,1671,0,0,0,,528,,211,423,0,,10320,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","4","2","6","1","1","NA","777.09","1613.32","NA","1","1",,"4",2.1,,,,,,"2","360","1","1","NA","2","1","4","4","4","1","2","3","NA","3","NA"
"2012","SE",81186,"2","2012","11",47872,26960,0,0,,,,,,,,,0,2565,0,0,0,,1048,,27,563,0,,20350,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","6","1","1","786.29","930.7","679.86","664.47","1","1",,"4",2.1,,,,,,"2","190","1","1","1","1","1","4","3","3","3","NA","4","NA","3","NA"
"2012","SE",81205,"3","2012","46",64382,48591,0,0,,,,,,,,,0,5382,0,0,0,,3669,,0,339,0,,15453,,"3","3","NA","1","1","1","1","1","1","1","1","5","1661.17","3","NA","2","2","2","1","2","2","5","2","1","NA","1050.19","1331.26","0","1","1",,"4",2.1,,,,,,"2","100","1","1","1","1","1","4","4","4","4","1","3","NA","3","NA"
"2012","SE",81208,"2","2012","10",92555,92410,0,0,,,,,,,,,0,0,0,0,0,,315,,0,4,0,,141,,"3","3","NA","1","1","1","1","3","1","1","1","6","3322.33","3","NA","2","2","2","2","1","2","6","2","1","786.29","930.7","833.02","184.57","1","1",,"4",2.1,,,,,,"2","225","1","1","2","1","1","4","4","4","4","2","3","NA","3","NA"
"2012","SE",81224,"1","2012","13",58602,39259,0,0,,,,,,,,,0,1468,0,0,0,,3415,,0,1069,0,,18275,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1661.17","3","NA","2","2","2","2","1","2","4","2","1","664.47","1183.75","507.98","0","1","1",,"4",2.1,,,,,,"2","210","1","1","1","1","1","4","4","NA","4","4","3","NA","3","NA"
"2012","SE",81233,"3","2012","31",108730,86372,0,0,,,,,,,,,0,1977,0,0,2097,,180,,0,3425,0,,18933,,"NA","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","2","2","5","2","1","NA","1183.75","952.73","0","1","1",,"4",2.5,,,,,,"2","250","1","1","2","1","1","4","3","3","3","1","3","NA","3","NA"
"2012","SE",81248,"2","2012","13",125975,118323,0,0,,,,,,,,,0,4594,0,0,0,,3132,,0,1766,0,,5885,,"NA","3","NA","1","1","1","1","1","1","1","1","4","5537.22","3","NA","2","2","2","2","4","2","6","2","1","NA","1050.19","571","0","1","1",,"4",2.5,,,,,,"2","200","1","1","2","1","1","4","4","3","3","4","4","NA","3","NA"
"2012","SE",81252,"4","2012","15",109051,75714,0,0,,,,,,,,,0,824,0,0,0,,14520,,84,1205,0,,32133,,"NA","3","NA","1","1","1","1","1","1","1","1","4","4983.5","3","NA","2","2","2","2","1","2","6","2","1","NA","1183.75","567.79","276.86","1","1",,"4",2.5,,,,,,"2","200","1","1","1","1","1","4","3","4","4","NA","3","NA","3","NA"
"2012","SE",81265,"1","2012","14",104864,80956,0,0,,,,,,,,,0,12726,0,0,9501,,1468,,799,1446,0,,22461,,"3","3","NA","1","1","1","3","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","1183.75","486.17","276.86","1","1",,"4",2.1,,,,,,"2","120","1","1","1","1","1","4","3","4","4","2","3","NA","3","NA"
"2012","SE",81279,"2","2012","14",65116,47495,0,0,,,,,,,,,0,139,0,0,0,,502,,0,864,0,,16757,,"3","3","NA","1","1","1","1","1","1","1","1","4","5537.22","3","3","2","2","2","1","1","2","3","2","1","NA","1183.75","486.17","184.57","1","1",,"4",2.5,,,,,,"2","150","1","1","1","1","1","4","3","3","3","4","3","NA","2","NA"
"2012","SE",81283,"3","2012","24",143031,124631,0,0,,,,,,,,,0,28497,0,0,0,,0,,0,247,0,,18154,,"3","3","NA","1","1","1","3","1","1","1","3","6","NA","3","NA","2","2","2","2","1","2","3","2","1","NA","1183.75","982.97","NA","1","1",,"4",2.5,,,,,,"2","225","1","1","1","1","1","4","4","4","4","3","3","NA","3","NA"
"2012","SE",81290,"4","2012","37",103914,86518,0,0,,,,,,,,,0,3185,0,0,0,,68,,36,685,0,,16711,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","1","3","2","6","2","1","NA","930.7","952.73","0","1","1",,"4",2.1,,,,,,"2","97","1","1","2","1","1","3","3","3","4","4","4","NA","3","NA"
"2012","SE",81319,"4","2012","34",44694,20620,0,0,,,,,,,,,0,1675,0,0,0,,0,,0,2185,0,,21890,,"3","3","NA","1","1","1","3","1","1","1","1","6","5537.22","3","NA","2","2","2","2","1","2","3","2","1","NA","930.7","2078.56","NA","1","1",,"4",2.3,,,,,,"2","150","1","1","2","1","1","4","4","4","4","4","3","NA","3","NA"
"2012","SE",81321,"1","2012","13",22570,1616,0,0,,,,,,,,,0,0,0,0,0,,299,,0,2807,0,,18147,,"NA","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","4","2","1","664.47","634.68","485.73","0","1","1",,"4",2.1,,,,,,"2","110","1","1","1","1","1","4","4","NA","3","3","2","NA","3","NA"
"2012","SE",81324,"1","2012","57",79044,63553,0,0,,,,,,,,,0,1204,2897,1593,0,,379,,15,2373,0,,13118,,"3","3","NA","1","1","1","3","1","1","1","1","6","1661.17","2","NA","2","2","2","2","1","2","6","2","1","NA","1050.19","512.3","0","1","1",,"4",2.3,,,,,,"2","97","1","1","1","1","1","4","3","4","4","4","3","NA","3","NA"
"2012","SE",81326,"3","2012","11",86567,54113,0,0,,,,,,,,,0,2296,0,0,0,,1371,,110,32454,0,,0,,"3","3","3","2","1","1","1","1","1","1","1","4","NA","3","3","2","2","2","2","1","2","4","2","1","NA","634.68","727.92","NA","1","1",,"4",2.3,,,,,,"2","270","1","1","1","1","1","3","3","3","4","NA","4","NA","3","NA"
"2012","SE",81340,"3","2012","18",58148,47228,0,0,,,,,,,,,0,1678,0,0,0,,26,,1,349,0,,10572,,"3","3","NA","1","1","1","1","1","1","1","1","5","996.7","3","NA","2","2","2","2","1","3","2","2","1","NA","1183.75","1112.65","NA","1","1",,"4",2.1,,,,,,"1","200","1","1","2","1","1","4","3","3","4","4","3","NA","3","NA"
"2012","SE",81346,"4","2012","9",103697,95424,0,0,,,,,,,,,0,6453,0,0,0,,421,,50,1294,0,,6980,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","4","2","1","NA","1183.75","486.17","0","1","1",,"4",2.5,,,,,,"2","190","1","1","1","1","1","4","3","4","3","3","3","NA","3","NA"
"2012","SE",81347,"4","2012","38",102796,84824,0,0,,,,,,,,,0,0,0,0,0,,456,,0,1762,0,,16210,,"3","3","3","1","1","1","1","1","1","1","1","4","2768.61","3","NA","2","2","2","2","2","2","5","1","1","1296.82","930.7","707.77","NA","1","1",,"4",2.5,,,,,,"2","360","1","1","1","1","1","4","4","3","4","1","3","NA","3","NA"
"2012","SE",81357,"3","2012","14",105457,87437,0,0,,,,,,,,,0,24513,0,0,0,,0,,0,125,0,,17894,,"3","3","3","1","1","1","1","1","1","1","1","6","4429.78","3","NA","2","2","2","2","1","2","6","2","1","NA","930.7","571","0","1","1",,"4",2.5,,,,,,"2","107","1","1","1","1","1","3","3","3","3","3","3","NA","3","NA"
"2012","SE",81368,"1","2012","20",73823,60717,0,0,,,,,,,,,0,5896,0,0,0,,4020,,0,0,0,,13106,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","2","1","5","2","1","NA","1183.75","470","NA","1","1",,"4",2.3,,,,,,"2","140","1","1","2","1","1","4","3","4","4","NA","3","NA","3","NA"
"2012","SE",81383,"3","2012","27",75822,68070,0,0,,,,,,,,,0,876,0,0,0,,173,,329,166,0,,7586,,"3","3","NA","1","1","1","1","1","1","1","1","6","2768.61","3","NA","2","2","2","2","1","2","6","2","1","NA","1050.19","462.25","NA","1","1",,"4",2.5,,,,,,"2","200","1","1","1","1","1","4","4","3","4","NA","4","NA","3","NA"
"2012","SE",81386,"1","2012","7",74606,68641,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5965,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","1","4","2","1","664.47","930.7","569.45","NA","1","1",,"4",2.3,,,,,,"1","130","1","1","1","1","1","4","3","4","4","3","3","NA","3","NA"
"2012","SE",81404,"2","2012","13",77990,45523,0,0,,,,,,,,,0,2245,0,0,0,,134,,0,3184,0,,29283,,"3","3","NA","1","1","1","1","3","1","1","1","6","4429.78","3","NA","2","2","2","2","4","2","5","2","1","NA","NA","1580.32","0","1","1",,"4",2.1,,,,,,"2","190","1","1","1","2","NA","4","4","NA","4","4","4","NA","3","NA"
"2012","SE",81413,"2","2012","46",100198,16908,0,0,,,,,,,,,0,1040,0,0,0,,84,,0,0,0,,83290,,"3","3","1","1","1","1","1","1","1","1","1","4","NA","3","3","2","2","2","2","1","1","6","2","1","NA","NA","669.34","NA","1","1",,"4",2.5,,,,,,"2","200","1","1","1","1","NA","4","4","4","4","3","3","NA","3","NA"
"2012","SE",81439,"1","2012","13",88888,72328,0,0,,,,,,,,,0,0,0,0,0,,2603,,0,3673,0,,12887,,"3","3","NA","1","1","1","1","3","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","1183.75","832.13","NA","1","1",,"4",2.5,,,,,,"2","225","1","2","1","1","1","4","3","3","4","3","4","NA","3","NA"
"2012","SE",81445,"2","2012","16",44740,43066,0,0,,,,,,,,,0,5449,0,0,0,,857,,0,0,0,,1674,,"3","3","NA","1","1","1","1","1","1","1","1","5","885.96","2","NA","2","2","2","2","1","2","6","2","1","NA","854.95","833.02","276.86","1","1",,"4",2.1,,,,,,"2","34","1","1","1","1","1","4","3","1","4","4","2","NA","3","NA"
"2012","SE",81461,"4","2012","20",52851,28180,0,0,,,,,,,,,0,16665,0,0,0,,0,,0,1363,0,,23309,,"3","3","NA","1","1","1","1","1","1","1","1","5","5537.22","3","3","2","2","2","2","1","1","5","2","1","NA","1050.19","707.77","0","1","1",,"4",2.3,,,,,,"2","170","1","1","2","1","1","4","4","4","4","1","3","NA","3","NA"
"2012","SE",81463,"2","2012","14",73560,24279,0,0,,,,,,,,,0,3175,0,0,0,,2164,,0,1278,0,,48004,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1661.17","3","NA","2","2","2","1","1","1","3","2","1","NA","634.23","357.93","0","1","1",,"4",2.3,,,,,,"2","200","1","1","1","1","1","3","4","3","4","3","1","NA","3","NA"
"2012","SE",81464,"3","2012","26",70993,70387,0,0,,,,,,,,,0,292,0,0,0,,131,,0,51,0,,556,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2214.89","NA","NA","2","2","2","2","1","2","6","2","1","NA","1183.75","571","0","1","1",,"4",2.1,,,,,,"2","NA","1","1","2","1","1","3","3","4","4","4","3","NA","3","NA"
"2012","SE",81468,"3","2012","13",60535,54756,0,0,,,,,,,,,0,1209,0,0,0,,382,,153,161,0,,5618,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","2","1","1","2","6","2","1","NA","930.7","361.91","0","1","1",,"4",2.1,,,,,,"2","NA","1","1","1","1","1","4","4","3","NA","2","1","NA","3","NA"
"2012","SE",81474,"2","2012","23",81845,64994,0,0,,,,,,,,,0,68,0,0,0,,248,,0,0,0,,16851,,"3","3","NA","1","1","1","1","1","1","1","2","6","2768.61","1","NA","2","2","2","2","4","3","6","2","1","NA","NA","1202.13","NA","1","1",,"4",2.1,,,,,,"2","140","1","2","1","1","1","4","3","3","4","4","2","NA","3","NA"
"2012","SE",81482,"3","2012","11",3895,-15037,0,0,,,,,,,,,0,1380,0,0,0,,323,,63,1718,0,,17214,,"NA","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","930.7","952.73","NA","1","1",,"4",2.3,,,,,,"2","100","1","1","1","1","1","3","4","3","3","1","4","NA","3","NA"
"2012","SE",81496,"1","2012","NA",70794,49544,0,0,,,,,,,,,0,9025,0,0,0,,337,,0,1599,0,,19651,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","4","2","1","NA","911.54","335","NA","1","1",,"4",2.5,,,,,,"2","120","1","1","1","1","1","4","3","4","3","3","3","NA","3","NA"
"2012","SE",81527,"1","2012","14",232911,214548,0,0,,,,,,,,,0,6180,60214,15499,3743,,0,,74,1380,0,,16983,,"3","3","NA","1","1","1","1","3","1","1","1","4","NA","3","NA","2","2","2","2","1","2","3","2","1","NA","911.54","733.35","184.57","1","1",,"4",2.5,,,,,,"2","150","1","2","1","1","1","4","4","4","3","4","4","NA","2","NA"
"2012","SE",81555,"2","2012","16",93170,69857,0,0,,,,,,,,,0,2409,23477,6043,1459,,0,,29,5171,0,,18142,,"3","3","NA","1","1","1","1","1","1","1","1","5","1661.17","3","NA","2","2","2","2","1","1","3","2","1","664.47","930.7","1112.65","NA","1","1",,"4",2.1,,,,,,"2","150","1","1","1","1","1","4","4","4","NA","4","4","NA","3","NA"
"2012","SE",81564,"3","2012","10",112992,112890,0,0,,,,,,,,,0,4986,0,0,6582,,0,,0,6,0,,97,,"3","3","NA","1","1","1","1","1","1","1","1","5","3100.84","3","NA","2","2","2","2","1","2","5","2","1","NA","1050.19","512.3","138.43","1","1",,"4",2.5,,,,,,"1","190","1","1","1","1","1","4","4","3","3","NA","2","NA","3","NA"
"2012","SE",81566,"4","2012","14",39007,15249,0,0,,,,,,,,,0,1856,0,0,0,,2948,,193,616,0,,23143,,"3","3","NA","1","1","1","1","1","1","1","1","2","996.7","3","NA","1","2","2","2","1","3","3","2","1","NA","777.09","593.15","44.3","1","1",,"4",2.1,,,,,,"2","185","1","1","2","1","1","4","4","4","3","4","4","NA","3","NA"
"2012","SE",81585,"3","2012","15",95546,83462,0,0,,,,,,,,,0,11460,0,0,0,,44,,43,366,0,,11718,,"3","3","3","1","1","1","1","1","1","1","1","4","885.96","3","NA","2","2","2","2","1","2","5","2","1","NA","1183.75","707.77","NA","1","1",,"4",2.1,,,,,,"2","NA","1","1","1","1","1","4","3","4","4","1","3","NA","3","NA"
"2012","SE",81591,"3","2012","11",81496,62567,0,0,,,,,,,,,0,0,0,0,0,,1431,,0,645,0,,18284,,"3","3","NA","1","1","1","1","1","1","1","1","4","3322.33","3","2","2","2","2","2","1","2","6","2","1","NA","1183.75","820.73","276.86","1","1",,"4",2.1,,,,,,"2","156","1","1","1","1","1","4","4","4","4","2","NA","NA","3","NA"
"2012","SE",81637,"1","2012","27",-11087,-34537,0,0,,,,,,,,,0,15013,0,0,0,,720,,67,632,0,,22818,,"3","3","NA","1","1","1","1","1","1","1","2","5","4429.78","3","NA","2","2","2","2","1","2","6","2","1","NA","1050.19","952.73","0","1","1",,"5",2.2,,,,,,"2","250","1","1","1","1","1","4","4","4","4","4","3","NA","3","NA"
"2012","SE",81639,"3","2012","12",106539,93839,0,0,,,,,,,,,0,2051,0,0,0,,8151,,27,533,0,,12166,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","3","2","2","2","1","1","1","2","2","1","NA","1183.75","512.3","NA","1","1",,"5",2.8,,,,,,"2","210","1","1","1","1","1","3","4","3","3","3","3","NA","3","NA"
